t_vec,mach,alt,q_conv,q_net,T_recovery,T_wall:x=0.0000,T_wall:x=0.0010,T_wall:x=0.0020,T_wall:x=0.0030,T_wall:x=0.0040,T_wall:x=0.0050,T_wall:x=0.0060,T_wall:x=0.0070,T_wall:x=0.0080,T_wall:x=0.0090,T_wall:x=0.0100
19.17,1.1869227039999999,40646.37968,348.06116501199733,347.93058341858773,320.1973413335244,290.02950244596246,290.02728051474435,290.0249305885978,290.0224637560412,290.019891629891,290.01722629817203,290.01448027146404,290.0116664274595,290.0087979532554,290.00588828577224,290.00295105065203
19.175,1.18654517,40652.119679999996,347.4903736088768,347.3600036566595,320.1772163653995,290.029454636914,290.02723633660065,290.02489023771636,290.0224274133863,290.0198594594834,290.0171984458589,290.01445686395635,290.0116475715498,290.00878373517173,290.0058787706528,290.0029462821463
19.18,1.1861676700000001,40657.85968,346.92029571607316,346.79013707756917,320.1570871975229,290.0294069018184,290.0271922262308,290.02484994929574,290.0223911273441,290.0198273394158,290.0171706372808,290.0144334933087,290.0116287454022,290.0087695395709,290.00586927059925,290.0029415211967
19.185,1.1857901700000002,40663.590359999995,346.35084422604194,346.2208965766889,320.1369176566908,290.02935924001684,290.0271481839337,290.02480972315124,290.022354897768,290.0197952695735,290.0171428723445,290.0144101594441,290.0116099489541,290.0087553664053,290.0058597855795,290.0029367677873
19.19,1.1854126699999998,40669.320360000005,345.7820482596776,345.65231127716316,320.11673787215324,290.02931165100125,290.0271042095108,290.02476955927824,290.0223187245093,290.01976324983815,290.0171151509549,290.014386862285,290.01159118214315,290.00874121562765,290.00585031556176,290.0029320219019
19.195,1.185035636,40675.05502,345.21465262598076,345.0851259895031,320.0966160477054,290.02926413443043,290.02706030272356,290.0247294575554,290.02228260747955,290.01973128008905,290.0170874730151,290.01436360175296,290.01157244490685,290.0087270871907,290.00584086051424,290.00292728352474
19.2,1.1846586360000002,40680.79002,344.6479659249687,344.51864930826576,320.0764911045936,290.029216691538,290.02701646333855,290.0246894178324,290.02224654656777,290.01969936022476,290.01705983842635,290.01434037776875,290.0115537371826,290.00871298104744,290.0058314204054,290.00292255263975
19.205000000000002,1.184281636,40686.5157,344.0818993742581,343.9527924541742,320.0563256978065,290.02916932162236,290.02697269165736,290.0246494399437,290.0222105416527,290.01966749014156,290.0170322470956,290.0143171902521,290.0115350589074,290.0086988971506,290.0058219952036,290.00291782923125
19.21,1.1839046359999998,40692.2407,343.5164827338001,343.3875851895658,320.0361499408524,290.0291220241445,290.0269289874741,290.0246095239004,290.0221745926039,290.01963566973336,290.0170046989305,290.01429403912425,290.01151641001763,290.008684835453,290.0058125848774,290.00291311328334
19.215,1.183527636,40697.96104,342.9517005323335,342.8230120447847,320.0159499241142,290.02907479874193,290.0268853505428,290.02456966958965,290.02213869934815,290.01960389889035,290.0169771938388,290.014270924307,290.0114977904502,290.0086707959072,290.00580318939524,290.00290840478027
19.22,1.1831506360000001,40703.681039999996,342.3875673210001,342.25908757254075,319.995740684453,290.0290276450605,290.02684178062316,290.02452987686655,290.02210286178587,290.0195721775214,290.0169497317269,290.0142478457226,290.0114792001423,290.0086567784659,290.00579380872557,290.00290370370635
19.225,1.182773636,40709.401040000004,341.8240833578475,341.6958120321429,319.9755233756938,290.02898056281543,290.0267982774686,290.0244901455688,290.02206707980486,290.01954050553167,290.0169223125077,290.0142248032929,290.01146063903104,290.0086427830817,290.0057844428369,290.0028990100457
19.23,1.1823966360000002,40715.12104,341.2612476722915,341.13318445420794,319.9552979657934,290.0289335517355,290.02675484084835,290.02445047552226,290.02203135328153,290.01950888282295,290.0168949360943,290.0142017969419,290.01144210705394,290.00862880970755,290.0057750916976,290.0028943237827
19.235,1.1820204525474527,40720.83105894106,340.70028635810087,340.5724309336518,319.935116647893,290.0288866115617,290.0267114705373,290.0244108665508,290.0219956820836,290.0194773092922,290.01686760239977,290.0141788265946,290.01142360414894,290.0086148582963,290.00576575527623,290.0028896449014
19.240000000000002,1.1816443286713285,40726.54034965036,340.14005806763157,340.01241011270855,319.9149310093698,290.0288397445806,290.0266681663155,290.0243713184765,290.0219600660739,290.01944578483193,290.0168403113357,290.0141558921763,290.0114051302548,290.0086009288011,290.00575643354125,290.00288497338613
19.245,1.181267855,40732.25495,339.5799515947872,339.45251078943215,319.89471842485904,290.02879294985473,290.0266249288427,290.02433183112095,290.02192450511126,290.01941430933084,290.01681306281193,290.0141329936122,290.01138668531047,290.0085870211754,290.0057471264614,290.00288030922115
19.25,1.1808913550000002,40737.96995,339.02044867335775,338.8932147049148,319.8744962165027,290.0287462257347,290.026581757938,290.0242924046079,290.021888999052,290.0193828826747,290.01678585673613,290.0141101308269,290.01136826925523,290.0085731353729,290.00573783400546,290.0028756523908
19.255,1.18051532,40743.6803,338.4622871709673,338.3352597274308,319.8542991457591,290.0286995720737,290.02653865301886,290.0242530388636,290.02185354785496,290.0193515047466,290.0167586930144,290.01408730374436,290.0113498820283,290.00855927134756,290.00572855614234,290.0028710028794
19.26,1.1801393199999999,40749.39030000001,337.90481761080355,337.7779963747338,319.8340963310993,290.02865299009943,290.02649561382873,290.0242137336501,290.0218181514416,290.01932017546386,290.0167315715511,290.0140645122875,290.0113315235687,290.0085454290534,290.00571929284115,290.0028663606713
19.265,1.17976332,40755.09565,337.3478448095562,337.2212294662887,319.81385575472336,290.028606479185,290.02645264062966,290.0241744887779,290.02178280967684,290.01928889474055,290.0167044922613,290.0140417563785,290.01131319381506,290.0085316084445,290.00571004407107,290.0028617257512
19.27,1.1793873200000002,40760.80065,336.7916306504457,336.6652208885191,319.79361883624966,290.02856003860694,290.0264097332212,290.0241353042321,290.0217475224238,290.01925766247433,290.0166774550622,290.0140190359427,290.0112948927056,290.0085178094748,290.00570080980134,290.00285709810356
19.275000000000002,1.1790108549999998,40766.501000000004,336.2353202827055,336.1091157906661,319.7733077711838,290.02851366836364,290.02636689128633,290.02409617989184,290.0217122895998,290.01922647855764,290.01665045986726,290.01399635090706,290.0112766201797,290.00850403209813,290.0056915900013,290.002852477713
19.28,1.1786343549999998,40772.201,335.6795912460158,335.5535917207213,319.75298336140236,290.0284673665777,290.0263241146846,290.02405711558157,290.02167711110013,290.0191953428986,290.0166235065871,290.0139737011982,290.01125837617724,290.0084902762686,290.00568238464007,290.00284786456416
19.285,1.178258785,40777.89635,335.12590605685455,335.0001111946206,319.7327335844147,290.0284211333716,290.026281402664,290.0240181111624,290.02164198680026,290.019164255402,290.01659659513723,290.0139510867419,290.0112401606386,290.0084765419407,290.0056731936871,290.0028432586417
19.29,1.177883285,40783.591349999995,334.57295850802655,334.44736799258203,319.7124816351663,290.0283749715888,290.0262387549858,290.02397916628865,290.0216069165807,290.019133215966,290.01656972543276,290.0139285074652,290.0112219735038,290.00846282906906,290.0056640171117,290.00283865993015
19.295,1.17750732,40789.28635,334.0199296861749,333.8945432053221,319.6921715935061,290.02832888030923,290.0261961724384,290.0239402807298,290.02157190025,290.0191022244887,290.0165428973873,290.0139059632957,290.0112038147136,290.0084491376085,290.00565485488363,290.0028340684143
19.3,1.1771313200000002,40794.981349999995,333.46747831221217,333.3422955627091,319.67184931180896,290.0282828575099,290.0261536548687,290.0239014546204,290.0215369376342,290.01907128084247,290.01651611091376,290.01388345416063,290.011185684209,290.00843546751406,290.0056457069725,290.002829484079
19.305,1.176755785,40800.6717,332.91634923048184,332.791369909158,319.6515519663296,290.0282369031748,290.0261112015776,290.0238626878892,290.0215020286818,290.0190403848978,290.0164893659161,290.01386097998704,290.0111675819311,290.00842181874094,290.00563657334817,290.00282490690887
19.31,1.176380285,40806.3617,332.3658998759264,332.2411236739119,319.6312485891523,290.02819101859143,290.0260688123183,290.02382398025514,290.02146717330754,290.0190095365636,290.0164626622946,290.0138385406989,290.011149507821,290.0084081912446,290.00562745398065,290.002820336889
19.315,1.17600525,40812.04705,331.81676784856506,331.69219445951416,319.610970121193,290.02814520318975,290.02602648736183,290.0237853315165,290.0214323713565,290.01897873574785,290.01643599996083,290.0138161362178,290.01113146181893,290.0083945849805,290.0056183488401,290.00281577400426
19.32,1.1756302500000002,40817.73205,331.26831195789055,331.14394107086235,319.590685576947,290.0280994580079,290.0259842265258,290.02374674165094,290.0213976226794,290.0189479823381,290.01640937882854,290.01379376646844,290.01111344386385,290.008380999904,290.00560925789654,290.0028112182397
19.325,1.1752547850000001,40823.41705,330.71977128848965,330.59560259567996,319.5703427211206,290.02805378233734,290.02594203010426,290.02370821053705,290.0213629271835,290.0189172762181,290.01638279880615,290.0137714313766,290.0110954538954,290.0083674359697,290.0056001811202,290.00280666958037
19.330000000000002,1.1748792849999998,40829.10205,330.1718009222959,330.04783412446693,319.549987446623,290.0280081742431,290.02589989790187,290.0236697382067,290.02132828475794,290.01888661728833,290.0163562597996,290.01374913086687,290.01107749185377,290.00835389313266,290.00559111848116,290.0028021280113
19.335,1.1745042499999998,40834.782400000004,329.62514101660196,329.5013758144308,319.5296569904025,290.02796263374444,290.02585782920124,290.02363132456406,290.02129369534515,290.0188560054472,290.01632976171936,290.01372686486275,290.0110595576788,290.0083403713478,290.0055820699493,290.00279759351764
19.34,1.17412925,40840.4624,329.0791530983242,328.95558918675636,319.50932033109933,290.02791716213625,290.0258158237538,290.023592969312,290.02125915885915,290.01882544061255,290.01630330447625,290.01370463328897,290.0110416513098,290.0083268705701,290.00557303549465,290.0027930660843
19.345,1.17375425,40846.13775,328.5337653833986,328.410402459848,319.4889587507217,290.027871758861,290.0257738818269,290.02355467224305,290.0212246751423,290.0187949226984,290.01627688798834,290.0136824360704,290.0110237726867,290.0083133907543,290.0055640150872,290.00278854569626
19.35,1.17337925,40851.812750000005,327.98899436697326,327.86583213071856,319.4685871643358,290.0278264234976,290.02573200323934,290.02351643333077,290.02119024404465,290.0187644515955,290.0162505121746,290.01366027313475,290.01100592174913,290.00829993185533,290.0055550086969,290.0027840323386
19.355,1.173004715,40857.483100000005,327.445525401157,327.322563552824,319.44824032560484,290.0277811557417,290.02569018778047,290.02347825245266,290.02115586547274,290.01873402719013,290.01622417694733,290.0136381444109,290.01098809843796,290.0082864938279,290.00554601629364,290.0027795259962
19.36,1.172630215,40863.1531,326.90272272108234,326.7799609562307,319.4278871768456,290.02773595673796,290.0256484352379,290.02344012946594,290.02112153931625,290.01870364938475,290.0161978822155,290.0136160498261,290.0109703026947,290.0082730766273,290.0055370378473,290.0027750266541
19.365000000000002,1.1722552499999999,40868.8231,326.3598310355019,326.2372690525152,319.4074754141825,290.0276908258485,290.0256067458914,290.02340206421485,290.02108726545805,290.01867331807955,290.0161716278923,290.0135939893063,290.0109525344608,290.00825968020905,290.00552807332804,290.0027705342972
19.37,1.1718802499999998,40874.4931,325.8175006316805,325.6951381372743,319.3870509865421,290.0276457611912,290.0255651195539,290.0233640567074,290.0210530437736,290.01864303317325,290.01614541389057,290.0135719627782,290.010934793677,290.0082463045289,290.0055191227059,290.00276604891053
19.375,1.171505715,40880.15845,325.2764654909025,325.15430219158486,319.36665121411676,290.02760076281305,290.02552355552046,290.02332610683845,290.02101887419207,290.0186127945614,290.0161192401233,290.0135499701688,290.01091708028446,290.00823294954233,290.0055101859512,290.00276157047915
19.38,1.1711312150000002,40885.82345,324.7360925298353,324.61412812634046,319.34624500218194,290.02755583201844,290.0254820535528,290.02328821430774,290.0209847566194,290.0185826021572,290.0160931065022,290.013528011405,290.0108993942245,290.008219615205,290.0055012630343,290.0027570989882
19.385,1.17075718,40891.4838,324.19700997552076,324.07524417095846,319.3258634184096,290.02751096827086,290.02544061392365,290.02325037890756,290.0209506908926,290.0185524558708,290.01606701294475,290.01350608641343,290.0108817354383,290.0082063014727,290.00549235392555,290.0027526344228
19.39,1.1703831800000002,40897.1438,323.6585860865569,323.5370185794281,319.30547534945447,290.0274661726115,290.02539923646066,290.02321260061143,290.02091667685875,290.0185223555897,290.01604095936904,290.01348419512266,290.0108641038671,290.00819300830113,290.0054834585953,290.0027481767681
19.395,1.170008715,40902.8038,323.12006974101354,322.9987002328444,319.28502843820274,290.0274214443571,290.0253579214606,290.02317487929884,290.0208827144223,290.0184923011979,290.0160149456862,290.013462337462,290.0108464994528,290.0081797356462,290.00547457701407,290.0027437260093
19.400000000000002,1.1696342149999999,40908.463800000005,322.58210404165385,322.46093224237035,319.26456829693427,290.0273767816102,290.025316668738,290.02313721500207,290.02084880347223,290.0184622925959,290.01598897180435,290.0134405133588,290.01082892213765,290.0081664834639,290.0054657091523,290.00273928213164
