t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0000,T_wall:y=0.0011,T_wall:y=0.0022,T_wall:y=0.0033,T_wall:y=0.0044,T_wall:y=0.0056,T_wall:y=0.0067,T_wall:y=0.0078,T_wall:y=0.0089,T_wall:y=0.0100
24.475,2.7632330078,21073.656657276002,217.65402508470345,24986.57877121537,857035.3849454812,0,3070.7256861379974,33.98117089803418,-1243.7468421416595,1826.978843996338,255.66013174677724,505.3665734512752,550.031599966024,550.0303720618799,415.0010679378781,414.2855829590431,413.0525808097085,411.4278094014592,409.5735178401779,407.6694118105653,405.89375591074037,404.4070638803177,403.3395377146175,402.7823572195959
24.48,2.7628883078,21077.750883276,217.65809229651055,24964.403182464037,856360.2077232008,0,3067.8357473270235,33.96733099837862,-1243.612750898878,1824.2229964281455,255.6597292283823,505.3085598551005,549.9589568034136,549.9620339766782,414.99131510385814,414.27704198504046,413.0461151478017,411.42402145823365,409.57269571464616,407.67153171939475,405.89852489820004,404.4139816889576,403.34796033197995,402.7915527871906
24.485,2.7625436078,21081.845109276,217.6621595030958,24942.2468160613,855685.5604925624,0,3064.7138842625513,33.953531591536624,-1243.47888730281,1821.2349969597412,255.66080810740962,505.2435855239369,549.8863208735139,549.8852982742912,414.98157916974446,414.26851526123505,413.03965942786255,411.4202382697221,409.5718731966003,407.6736467933561,405.9032856295358,404.42088886897693,403.35637087093284,402.8007355982079
24.490000000000002,2.7621989077999998,21085.939335276,217.66622670445923,24920.109655555087,855011.4428352866,0,3061.660395125892,33.93972768783924,-1243.3452473532802,1818.315147772612,255.66146372896844,505.18060939060666,549.8136921769109,549.810972972848,414.971859830636,414.2600027602551,413.0332136353839,411.41645983658526,409.57105029767325,407.67575704930124,405.9080381220561,404.42778543560377,403.3647693442108,402.80990566384014
24.495,2.7618542078,21090.033561276,217.67029390060083,24897.991684507746,854337.8543334396,0,3058.736370328372,33.92591010392494,-1243.211831490955,1815.5245388374167,255.661306740422,505.1214589956472,549.7410707141905,549.7412629494947,414.96215712405194,414.25150445036076,413.02677775589655,411.41268615941436,409.57022702940327,407.67786250400354,405.91278239302756,404.4346714040595,403.3731557645642,402.81906299530505
24.5,2.7615095078,21094.127787276,217.67436109152058,24875.892886495276,853664.7945694104,0,3055.6681854729977,33.912119886304346,-1243.0786410326346,1812.5895444403632,255.66207632903573,505.05796133729507,549.6684564859387,549.66630805353,414.9524711550947,414.24302030124045,413.0203517748949,411.4089172387329,409.5694034032341,407.6799631741581,405.9175184596749,404.44154678955834,403.38153014475887,402.8282076038457
24.505,2.7611669839,21098.212981442397,217.67841930504142,24853.887417530077,852994.1834880817,0,3052.7929832467894,33.8983525366997,-1242.9456900674545,1809.8472931793349,255.66176217035937,505.00006865948137,549.596350014411,549.5981010694708,414.9428017188029,414.23455028507806,413.0139356778604,411.40515307499646,409.5685794305161,407.6820590763821,405.9222463391809,404.44841160730743,403.3898924975759,402.8373395007303
24.51,2.7608246338999995,21102.297453842402,217.68247679636534,24831.9068881734,852324.2507533731,0,3049.849506601066,33.88460481056531,-1242.812965399092,1807.036541201974,255.6619027362535,504.9400864689262,549.5242906690794,549.5273719180757,414.9331489924084,414.22609437135355,413.00752945030223,411.40139366859336,409.56775512250664,407.684150227215,405.9269660486863,404.45526587250635,403.3982428358114,402.846458697252
24.515,2.7604822838999996,21106.3819262424,217.6865342824923,24809.94534990005,851654.8423731085,0,3046.8176360933753,33.870876058955915,-1242.680464083251,1804.1371720101242,255.66261654242362,504.87741988762787,549.4522384478821,549.4534039436712,414.92351285581503,414.21765253323997,413.0011330777107,411.39763901984577,409.56693049037096,407.6862366431193,405.9316776052901,404.4621096003471,403.4065811722765,402.85556520472875
24.52,2.7601399338999997,21110.4663986424,217.69059176342233,24788.002786506044,850985.9579346102,0,3043.8352669833585,33.8571455612754,-1242.5481842446336,1801.2870827387248,255.66302498546597,504.81619345108106,549.3801933513955,549.381173263327,414.91389316783483,414.20922474257446,412.9947465456174,411.39388912900995,409.5661055451827,407.6883183404803,405.93638102604905,404.4689428060139,403.4149075197969,402.8646590345032
24.525000000000002,2.7597975838999997,21114.5508710424,217.69464923915547,24766.07918180116,850317.5970255289,0,3040.842748093344,33.84342228021255,-1242.416126043258,1798.4266220500863,255.66350828805074,504.75462254114734,549.3081553801961,549.308526782501,414.9042899442795,414.2008109695548,412.9883698395711,411.3901439962777,409.5652802979247,407.69039533560687,405.9410763279782,404.4757655046829,403.4232218912126,402.87374019794237
24.53,2.7594552339,21118.6353434424,217.6987067096917,24744.17451960933,849649.7592338556,0,3037.9112295679406,33.82969550621571,-1242.2842887597492,1795.6269408081914,255.6636119829671,504.6948383134411,549.2361245348607,549.2380357544148,414.8947031331002,414.19241118538497,412.9820029451088,411.3864036217772,409.56445475948954,407.69246764473155,405.94576352805035,404.482577711522,403.4315242993781,402.8828087064377
24.535,2.7591128839,21122.7198158424,217.702764175031,24722.28878376784,848982.4441478981,0,3034.9039519002213,33.815985819964936,-1242.1526727172136,1792.7512791830077,255.66420973491395,504.63274408644327,549.1641008159655,549.1647574973622,414.8851327626765,414.1840253611216,412.9756458477718,411.3826680055737,409.5636289406803,407.69453528401107,405.9504426431965,404.48937944169086,403.4398147571618,402.89186457140465
24.54,2.7587705339,21126.8042882424,217.7068216351734,24700.421958127907,848315.6513562965,0,3031.9621660173257,33.802271954504356,-1242.0212762329224,1789.9408897844032,255.66439877415138,504.5725721541918,549.0920842240874,549.0937983420869,414.8755787065872,414.1756534690066,412.96929853310206,411.37893714766966,409.5628028522113,407.6965982695265,405.9551136903055,404.49617071034044,403.4480932774459,402.90090780428284
24.545,2.7584281838999996,21130.888760642403,217.71087909011896,24678.574026554452,847649.3804480177,0,3028.917633476669,33.788579253360936,-1241.8900997046806,1787.0275337719884,255.6652555276245,504.5092784598839,549.0200747598027,549.0190724671241,414.8660409989485,414.1672954798729,412.9629609866607,411.37521104800584,409.56197650470847,407.69865661728363,405.9597766862242,404.5029515326129,403.4563598731263,402.90993841653557
24.55,2.7580858338999996,21134.9732330424,217.71493653986764,24656.744972926128,846983.6310123577,0,3026.02744909749,33.77486896614158,-1241.7591410646298,1784.26830803286,255.66513397063366,504.450573930703,548.9480724236882,548.9498834421905,414.85651948356355,414.158951365841,412.95663319400296,411.37148970646194,409.5611499087103,407.7007103432135,405.9644316477575,404.50972192364156,403.4646145571123,402.91895641964976
24.555,2.7577434838999997,21139.0577054424,217.71899398441946,24634.934781135074,846318.4026389305,0,3023.0432254493244,33.76117853280599,-1241.6284020199241,1781.4148234294003,255.6656247975275,504.3890076982112,548.8760772163206,548.8772414385389,414.8470142955872,414.1506210971354,412.95031514069893,411.36777312285733,409.5603230746684,407.7027594631724,405.9690785916683,404.5164818985506,403.47285734232656,402.9279618251359
24.560000000000002,2.7574011338999997,21143.142177842405,217.7230514237744,24613.143435087502,845653.6949176904,0,3020.021867680108,33.747499382610975,-1241.497880622269,1778.523987057839,255.6663641773234,504.32628513480284,548.804089138276,548.8032040266692,414.8375252880146,414.14230464695584,412.94400681230053,411.3640612969515,409.559496012948,407.7048039929426,405.97371753467735,404.5232314724548,403.4810882417045,402.93695464452776
24.565,2.7570587839,21147.226650242403,217.72710885793254,24591.37091870274,844989.5074388986,0,3017.079879225595,33.73381392854353,-1241.3675757789192,1775.7123034466758,255.66660448806738,504.26590502279,548.7321081901315,548.7319927675944,414.8280523798452,414.134001986722,412.93770819439027,411.3603542284446,409.5586687338287,407.7068439482321,405.97834849346356,404.52997066045975,403.48930726819464,402.94593488938216
24.57,2.7567164339,21151.3111226424,217.7311662868938,24569.617215914324,844325.8397931618,0,3014.1340706097735,33.72013472013372,-1241.2374881062922,1772.8965825034813,255.66687925695484,504.20536989281743,548.6601343724631,548.6605942873255,414.81859562201106,414.1257130872223,412.93141927255,411.3566519169783,409.55784124750517,407.7088793446758,405.9829714846638,404.5366994776611,403.49751443475793,402.954902571279
24.575,2.7563740839,21155.395595042402,217.7352237106583,24547.88231066927,843662.6915714048,0,3011.206548271457,33.70645841518111,-1241.1076169914886,1770.0989312799684,255.6670463973654,504.14534423078555,548.5881676858478,548.5898103581347,414.80915497053286,414.11743792081194,412.92514003234936,411.35295436213653,409.55701356408764,407.71091019783495,405.9875865248729,404.5434179391449,403.50570975436784,402.96385770182087
24.580000000000002,2.7560317338999996,21159.480067442404,217.73928112922593,24526.166186928014,843000.0623648725,0,3008.276117606691,33.69278821307086,-1240.977962147411,1767.29815545928,255.66724207898085,504.08519109870986,548.516208130862,548.5188724517092,414.7997304065712,414.1091764597946,412.9188704593713,411.3492615634455,409.55618569360263,407.7129365231981,405.99219363064384,404.55012605998706,403.51389324001013,402.9728002926331
24.585,2.7556893838999996,21163.564539842402,217.7433385425968,24504.468828665056,842337.9517651473,0,3005.2734942226166,33.679134594380145,-1240.8485229764522,1764.4249712461644,255.66791256740728,504.02282534729056,548.4442557080824,548.4452645477407,414.79032188729695,414.1009286768392,412.91261053920965,411.3455735203747,409.55535764599347,407.71495833618116,405.9967928184876,404.5568238552536,403.52206490468257,402.98173035536337
24.59,2.7553470338999997,21167.649012242404,217.74739595077088,24482.790219867882,841676.3593641167,0,3002.295057130739,33.665482985674046,-1240.7192978752826,1761.5757592554567,255.66843776735675,503.9611456701465,548.3723104180855,548.3724842713438,414.7809292921925,414.0926945445724,412.906360257474,411.3418902323375,409.55452943112095,407.7169756521278,406.0013841048733,404.56351134000005,403.5302247613947,402.9906479016817
24.595,2.7550046838999998,21171.733484642402,217.75145335374816,24461.130344538375,841015.2847540197,0,2999.352131144095,33.65183166511907,-1240.5902866648626,1758.7618444792324,255.6687443242655,503.90049397091684,548.3003722614476,548.3009442071669,414.77155261070567,414.0844740342977,412.90011959978733,411.3382116986918,409.553701058764,407.71898848630985,406.00596750622805,404.57018852927166,403.5383728231679,402.9995529432802
24.6,2.7546623339,21175.817957042404,217.75551075152867,24439.489186691055,840354.7275273865,0,2996.4410223505215,33.638181183022745,-1240.4614893273385,1755.979533023183,255.66885560674967,503.8407602146118,548.2284412387456,548.2305116136465,414.7621918447253,414.07626711785457,412.89388855176315,411.3345379187408,409.55287253862,407.7209968539275,406.0105430389371,404.576855438103,403.5465091030348,403.0084454918729
24.605,2.7543221137,21179.893962098402,217.7595597329118,24417.936714674357,839696.4879791383,0,2993.3721328978227,33.62460409807449,-1240.3329215446047,1753.039211353218,255.67012745141864,503.7761147202898,548.1570071417683,548.1541380826067,414.75284699148887,414.0680737678055,412.8876670990135,411.33086889173336,409.552043880306,407.7230007701096,406.01511071934397,404.5835120815179,403.55463361403946,403.0173255591956
24.61,2.7539820637,21183.9692904984,217.76360803695118,24396.408400740223,839038.9060829851,0,2990.6037550312817,33.610990589290694,-1240.2045659734224,1750.3991890578593,255.6694788850577,503.72047753126486,548.0856192156189,548.0886334210492,414.7435178345113,414.0598939573358,412.8814552271602,411.32720461686444,409.5512150933584,407.72500024991416,406.01967056375025,404.59015847452923,403.562746369237,403.02619315700576
24.615000000000002,2.7536420137,21188.044618898402,217.76765633581707,24374.898631777443,838381.8374268423,0,2987.508121931012,33.59743231987102,-1240.0764252251963,1747.4316967058155,255.67095547467565,503.6549321140095,548.0142383158392,548.0111723792822,414.73420467603603,414.0517276567056,412.87525292184364,411.3235450932755,409.55038618723444,407.72699530832864,406.0242225884158,404.596794632139,403.57084738169334,403.03504829708214
24.62,2.7533019637,21192.119947298404,217.77170462950946,24353.407392008907,837725.281607909,0,2984.6607004627795,33.583842019307696,-1239.948493957735,1744.7122065050444,255.67083717293497,503.59683244338646,547.9428644429967,547.9426959343879,414.72490710658707,414.0435748419079,412.8690601686734,411.31989032005566,409.54955717131224,407.7289859602701,406.02876680955865,404.60342056933786,403.57893666448524,403.04389099122477
24.625,2.7529619137,21196.195275698403,217.7757529180284,24331.934665670495,837069.238223691,0,2981.6481248247574,33.57028239843843,-1239.8207752916717,1741.8273495330857,255.6717979172186,503.5337082640172,547.8714975976593,547.8681561426314,414.71562537045617,414.03543548273274,412.86287695332265,411.31624029624123,409.54872805489157,407.7309722205858,406.03330324335514,404.6100363011052,403.5870142306999,403.05272125125487
24.63,2.7526218637,21200.2706040984,217.77980120137383,24310.480437011796,836413.7068720268,0,2978.8173815065243,33.556700780097756,-1239.6932662699046,1739.1241152366197,255.67159098945862,503.47603302606535,547.8001377803942,547.8001915504622,414.7063592423649,414.0273095537625,412.8567032614231,411.31259502081735,409.54789884719435,407.73295410405325,406.0378319059399,404.6166418424089,403.59508009343483,403.0615390890144
24.635,2.7522818137,21204.345932498403,217.7838494795458,24289.04469029519,835758.6871510535,0,2975.8250796339466,33.5431493119697,-1239.5659690304285,1736.2591106035181,255.6724411993262,503.41343817621265,547.7287849917689,547.7262900916846,414.69710889069626,414.0191970264636,412.8505390786444,411.3089544927178,409.54706955736515,407.73493162538074,406.042352813406,404.6232372082053,403.60313426579773,403.0703445163661
24.64,2.7519417636999997,21208.4212608984,217.78789775254435,24267.62740979699,835104.1786592476,0,2973.00928846047,33.52957662431035,-1239.438880669809,1733.5704077906612,255.67215646859205,503.35613620124786,547.6574392323514,547.6587756307524,414.68787409426636,414.0110978757866,412.8443843906407,411.305318710826,409.546240194472,407.7369047992076,406.0468659818048,404.6298224134389,403.6111767609063,403.0791375451933
24.645,2.7516017137,21212.4965892984,217.79194602036947,24246.2285798066,834450.1809953973,0,2970.0537183654073,33.516030790376966,-1239.3120032484132,1730.741715116994,255.67278879759925,503.2945694995266,547.5861005027093,547.5861144988575,414.6786550154594,414.0030120736219,412.83823918310793,411.3016876739749,409.54541076750667,407.7388736401045,406.0513714271461,404.63639747304234,403.61920759188797,403.0879181873996
24.650000000000002,2.7512616637,21216.571917698402,217.79599428302112,24224.848184626735,833796.6937586085,0,2967.1111108166533,33.50248859364112,-1239.1853341817123,1727.925776634941,255.67334734785362,503.2333532861571,547.5147688034097,547.5138761158806,414.66945145768756,413.9949395952314,412.8321034417309,411.29806138094864,409.54458128538545,407.74083816257377,406.0558691653982,404.6429624019363,403.62722677187975,403.09668645490893
24.655,2.7509216136999997,21220.647246098404,217.8000425404994,24203.48620857305,833143.7165482923,0,2964.3092606944397,33.48893057243227,-1239.0588731457121,1725.2503875487275,255.67300069349426,503.17635543377645,547.4434441350204,547.4467282208375,414.66026339903624,413.9868804132131,412.8259771522386,411.29443983048213,409.5437517569495,407.74279838104974,406.0603592124878,404.6495172150292,403.6352343140281,403.1054423596651
24.66,2.7505815637,21224.722574498403,217.80409079280423,24182.142635975055,832491.2489641985,0,2961.2528033966573,33.47541691761419,-1238.9326216752502,1722.3201817214072,255.67432042948468,503.1116114287088,547.3721264981091,547.3702321129124,414.65109096127,413.9788345004721,412.81986030035796,411.2908230212625,409.54292219096556,407.74475430989906,406.0648415843004,404.65606192721737,403.64323023148864,403.11418591363196
24.665,2.7502415137,21228.7979028984,217.80813903993567,24160.817451175324,831839.2906063854,0,2958.4805237712053,33.461865576045724,-1238.8065755194941,1719.6739482517112,255.67380055399212,503.05542998360295,547.3008158932433,547.3040691621754,414.64193381890954,413.97080183258186,412.8137528718182,411.28721095192935,409.5420925961264,407.7467059634211,406.0693162966799,404.66259655338456,403.6512145374262,403.1229171287928
24.67,2.7499014636999997,21232.873231298403,217.81218728189373,24139.510638529708,831187.8410752305,0,2955.453355733473,33.448358671360495,-1238.6807383332423,1716.7726174002307,255.6749510318048,502.9914882633152,547.2295123209905,547.2285407975628,414.63279225758197,413.962782380315,412.8076548523941,411.28360362107514,409.5412629810515,407.74865335584815,406.073783365429,404.6691211084021,403.6591872450143,403.1316360171505
24.675,2.7495614137,21236.9485596984,217.81623551867838,24118.222182407153,830536.8999714213,0,2952.484607147909,33.43484846823816,-1238.555105859435,1713.9295012884743,255.67573172401055,502.92927349581976,547.1582157819182,547.1550963171151,414.6236659512646,413.95477611988804,412.80156622782414,411.2800010272462,409.5404333542873,407.75059650134574,406.078242806309,404.67563560712864,403.66714836743535,403.14034259072736
24.68,2.7492213637,21241.0238880984,217.8202837502897,24096.952067189974,829886.4668959678,0,2949.587251782602,33.42133297204453,-1238.4296784652588,1711.1575733173431,255.6760571177881,502.8691812280162,547.0869262765941,547.0842131492235,414.61455493139897,413.9467830226865,412.79548698390124,411.27640316894264,409.53960372430817,407.75253541401304,406.08269463503996,404.68214006441,403.67509791788007,403.1490368615647
24.685000000000002,2.7488813136999997,21245.0992164984,217.82433197672765,24075.700277273772,829236.5414501972,0,2946.757360908431,33.407812765583174,-1238.3044566937913,1708.4529042146398,255.6759518941992,502.8110949003337,547.0156438055859,547.0157506937952,414.60545924303057,413.9388030613248,412.7894171063902,411.27281004461935,409.5387740995165,407.7544701078831,406.0871388673009,404.68863449507927,403.6830359095477,403.15771884172284
24.69,2.7485412637,21249.174544898404,217.82838019799223,24054.466797067354,828587.1232357534,0,2943.8857604234186,33.39430450808459,-1238.1794410154039,1705.7063194080147,255.67612882664858,502.7517037268801,546.944368369461,546.9457133155238,414.59637892558897,413.93083620982986,412.7833565810483,411.26922165268604,409.53794448824357,407.75640059692324,406.0915755187296,404.6951189139564,403.6909623556455,403.16638854328096
24.695,2.7482012137,21253.249873298402,217.8324284140835,24033.25161099253,827938.2118545887,0,2940.911794841545,33.3808174754411,-1238.0546302983203,1702.8571645432248,255.67698532836343,502.68916451600353,546.8730999687868,546.8718764498416,414.5873138946031,413.9228824435016,412.77730539364785,411.26563799150733,409.53711489874985,407.7583268950354,406.0960046049228,404.7015933358482,403.69887726938896,403.17504597833675
24.7,2.7478611637,21257.3252016984,217.8364766250014,24012.054703484686,827289.8069089841,0,2938.018074195367,33.36732377095391,-1237.930022541611,1700.0880516537559,255.67732741467847,502.6290197126266,546.8018386041313,546.8009291482055,414.5782639983521,413.91494173682617,412.7712635299963,411.2620590594033,409.5362853392256,407.76024901605626,406.1004261414363,404.70805777554835,403.7067806640011,403.18369115900646
24.705000000000002,2.7475232747725227,21261.391545155086,217.84051590560617,23990.947379344747,826643.7605122121,0,2935.145969824575,33.35387751793607,-1237.805635169423,1697.3403346551518,255.6776718827472,502.5693716522827,546.7310792554523,546.7305671234382,414.5692292926366,413.90701406239384,412.7652309759207,411.2584848546505,409.5354558177915,407.76216697375776,406.10484014378477,404.7145122478372,403.7146725527127,403.1923240974245
24.71,2.7471855585441456,21265.45717059254,217.84455446782115,23969.86387983758,825998.3649012253,0,2932.335201654456,33.34043103358571,-1237.6814525918342,1694.6537490626217,255.6776349516129,502.51153825054917,546.6603663937311,546.6623939400713,414.56020976590696,413.89909939438655,412.75920771723514,411.2549153754823,409.5346263424988,407.7640807818473,406.1092466274422,404.72095676748154,403.7225529487622,403.20094480574346
24.715,2.7468478423157685,21269.522796029996,217.84859302488746,23948.79848542404,825353.4715305138,0,2929.4672500742904,33.32699883526016,-1237.5574738577964,1691.909776216494,255.67798262637137,502.45192716187864,546.5896604598738,546.5920750712689,414.5512054510807,413.89119770741377,412.75319373976674,411.2513506200894,409.53379692133035,407.7659904539682,406.11364560784165,404.72739134923467,403.73042186539504,403.20955329613383
24.72,2.7465101260873914,21273.58842146745,217.8526315768051,23927.751180747884,824709.0800070495,0,2926.5794769632084,33.313575211431036,-1237.4336976180891,1689.1457793451193,255.67847045684704,502.39167276380306,546.5189614544387,546.5209795846275,414.5422162467794,413.8833089772323,412.74718902936144,411.2477905866199,409.5329675622005,407.76789600369966,406.11803710037543,404.73381600783625,403.738279315864,403.2181495807838
24.725,2.746172409859014,21277.65404690491,217.85667012357405,23906.72195046583,824065.1899381139,0,2923.673893088164,33.30015985665928,-1237.310123083655,1686.3637700045088,255.67908554094313,502.3308354300125,546.4482693779842,546.4491803260513,414.5332420949314,413.8754331784924,412.7411935719017,411.24423527318004,409.53213827295616,407.7697974445575,406.1224211203952,404.7402307580121,403.7461253134288,403.2267336718991
24.73,2.745834693630637,21281.719672342366,217.86070866519432,23885.710779247598,823421.8009313012,0,2920.7037281572034,33.28675994294558,-1237.1867495019249,1683.5169786552785,255.6801356542915,502.26799044329226,546.3775842310688,546.3749576906752,414.52428294026794,413.8675702854898,412.73520735328646,411.24068467783513,409.53130906137693,407.77169478999434,406.1267976832119,404.74663561447426,403.75395987135596,403.235305581703
24.735,2.7454969774022597,21285.78529777982,217.86474720166598,23864.71765177562,822778.9125945079,0,2917.843005769615,33.273348793395606,-1237.0635754469008,1680.7794303227142,255.6804768057117,502.2084357509949,546.3069060142514,546.3047061080073,414.5153386753926,413.85972027222374,412.7292303594238,411.23713879861,409.5304799351757,407.77358805339964,406.13116680409604,404.7530305919207,403.7617830029186,403.24386532243585
24.740000000000002,2.745159261173882,21289.85092321728,217.86878573298895,23843.74255274548,822136.5245359474,0,2915.100974958135,33.25992496381854,-1236.9406020403762,1678.1603729177587,255.6800465748608,502.1524572427931,546.2362347280897,546.2387707536061,414.50640939003046,413.85188311154667,412.7232625762254,411.23359763348935,409.5296509019993,407.7754772481003,406.13552849827755,404.7594157050354,403.76959472139634,403.2524129063551
24.745,2.744821544945505,21293.916548654735,217.8728242591633,23822.78546686569,821494.636364144,0,2912.2336492493846,33.246525879310155,-1236.8178305134236,1675.415818735961,255.68045079048287,502.09262195807,546.1655703731429,546.1681801749216,414.49749518238144,413.8440587784554,412.7173039895865,411.2300611804182,409.5288219694286,407.77736238736094,406.139882780946,404.76579096848815,403.7773950400751,403.26094834573513
24.75,2.744483828717128,21297.98217409219,217.87686278018901,23801.84637885769,820853.2476879308,0,2909.383884276658,33.23312962681247,-1236.6952585239055,1672.6886257527526,255.68074939915982,502.0332814618889,546.0949129499692,546.0981866231327,414.48859587412625,413.8362472501599,412.71135458542153,411.2265294373016,409.5279931449794,407.7792434843841,406.1442296672505,404.77215639693446,403.7851839722469,403.26947165286686
24.755,2.744146112488751,21302.047799529646,217.88090129606613,23780.925273455763,820212.3581164496,0,2906.3709284014894,33.219763971535194,-1236.5728858399996,1669.7980425614899,255.68213473584433,501.9689221168611,546.024262459127,546.0221350373985,414.47971145022746,413.828448501447,412.7054143496989,411.2230024020055,409.5271644361028,407.78112055231065,406.14856917230003,404.7785120050155,403.79296153120987,403.2779828400578
24.76,2.743808396260374,21306.113424967105,217.88493980679462,23760.022135407005,819571.967259147,0,2903.4603887669673,33.206388120952305,-1236.4507096007096,1667.0096791662577,255.6828554997207,501.90764385776845,545.9536189011748,545.9498021310201,414.4708416921344,413.820662507456,412.6994832683991,411.21948007235744,409.52633585018543,407.78299360421994,406.1529013111633,404.784857807358,403.80072773026785,403.2864819196319
24.765,2.743470680031997,21310.17905040456,217.88897831237452,23739.13694947147,818932.0747257826,0,2900.549161470231,33.19301790640482,-1236.3287308473691,1664.2204306228618,255.68359147400807,501.8463025550633,545.8829822766711,545.8773929063758,414.4619866833043,413.81288924030855,412.693561327519,411.21596244614744,409.52550739455023,407.78486265313023,406.15722609886893,404.79119381857413,403.80848258273033,403.2949689039292
24.77,2.7431329638036197,21314.244675842016,217.89301681280583,23718.269700422174,818292.6801264269,0,2897.8452525506436,33.179621323702904,-1236.2069490989834,1661.6383034516602,255.68296734537515,501.7912514352005,545.8123525861745,545.8125760657472,414.4531463893639,413.8051286741927,412.68764851302126,411.21244952112806,409.52467907645683,407.78672771199905,406.1615435504054,404.7975200532615,403.8162261019124,403.30344380530573
24.775000000000002,2.742795247575242,21318.310301279475,217.89705530808857,23697.420373044926,817653.7830714561,0,2894.9848318719705,33.16625432822802,-1236.0853668992365,1658.899464972734,255.68338753289714,501.73138102060136,545.7417298302431,545.7419419296709,414.4443210100885,413.7973807833495,412.68174481086874,411.20894129501426,409.5238509031019,407.7885887937233,406.1658536807213,404.8038365260029,403.8239583011343,403.31190663613336
24.78,2.742457531346865,21322.37592671693,217.90109379822272,23676.58895213828,817015.3831715513,0,2892.061373587487,33.1529025577989,-1235.9639814563925,1656.0973921310947,255.68423536931607,501.66954266303753,545.6711140094358,545.6689321417867,414.43551033221956,413.78964554593574,412.6758502070248,411.2054377654835,409.5230228816198,407.7904459111398,406.1701565047253,404.8101432513664,403.83167919372175,403.3203574087996
24.785,2.742119815118488,21326.441552154385,217.90513228320833,23655.775422513914,816377.4800377119,0,2889.240719097749,33.139540474857846,-1235.842791378483,1653.3979277192661,255.68441291263747,501.6108054511707,545.6005051243109,545.5996654817272,414.4267142508191,413.7819229370778,412.6699646875172,411.201938930176,409.5221950190828,407.79229907702523,406.1744520372863,404.81644024390516,403.8393887930052,403.32879613570753
24.79,2.741782098890111,21330.50717759184,217.90917076304538,23634.979768996018,815740.0732812333,0,2886.4159056596595,33.12618454167047,-1235.7217977005216,1650.694107959138,255.6846279567019,501.551900904499,545.5299031754266,545.5301966669037,414.41793284884363,413.77421293076077,412.6640882383857,411.19844478669603,409.52136732250176,407.7941483040969,406.1787402932334,404.82272751815736,403.8470871123201,403.3372228292754
24.795,2.741444382661734,21334.572803029296,217.91320923773392,23614.20197642177,815103.1625137244,0,2883.5869467950893,33.112834755379,-1235.6009998801233,1647.985946914966,255.68488049548918,501.492829207402,545.4593081633419,545.4605259141164,414.409166087117,413.766515502967,412.6582208456617,411.19495533261215,409.52053979882646,407.7959936050126,406.183021287356,404.82900508864617,403.85477416500663,403.34563750193666
24.8,2.7411066664333563,21338.63842846675,217.9172477072739,23593.442029640973,814466.7473470954,0,2880.7539062129986,33.09949110538438,-1235.4803973785306,1645.273508834468,255.68517018971545,501.433592081676,545.3887200886147,545.3906552959876,414.40041392672913,413.7588306295947,412.6523624954012,411.19147056545745,409.51971245494605,407.79783499237124,406.18729503440403,404.8352729698796,403.8624499644095,403.3540401661398
24.805,2.7407709518,21342.695980512,217.92127815221383,23572.76397963329,813832.4849051205,0,2877.9257445640974,33.086193114075805,-1235.3600047206505,1642.5657398434469,255.6855617972205,501.37435622343025,545.3185970829633,545.3207728869602,414.39167632908647,413.75115828646506,412.6465131736821,411.1879904827299,409.51888529768945,407.7996724787129,406.19156154908796,404.8415311763505,403.8701145238778,403.362430834348
24.810000000000002,2.7404354017999997,21346.752868512,217.92530793241795,23552.1089051579,813198.8510378213,0,2875.1166596740854,33.07290101469331,-1235.239807686175,1639.8768519879104,255.6858468902738,501.3156556132594,545.2485185999161,545.2515353357668,414.38295326589787,413.7434984493309,412.6406728666014,411.1845150818931,409.5180583338259,407.80150607651933,406.1958208460787,404.8477797225363,403.877767856765,403.3708095190391
24.815,2.7400998517999997,21350.809756512,217.92933770749568,23531.471517405855,812565.7089268649,0,2872.2826308008125,33.05961823572164,-1235.1198048426827,1637.1628259581298,255.68630792175557,501.2561503271297,545.1784469543828,545.1813262421085,414.37424472492745,413.7358510940488,412.634841560273,411.1810443603766,409.5172315700653,407.803335798214,406.2000729400079,404.8540186228992,403.8854099764285,403.37917623270533
24.82,2.7397643017999997,21354.866644512,217.933367477447,23510.851801417226,811933.0581884439,0,2869.4518963598243,33.046340416886764,-1234.9999953545912,1634.4519010052331,255.68675724080134,501.1967053246203,545.1083821469134,545.1111897305079,414.36555064422106,413.7282161968414,412.62901924082826,411.1775783155763,409.5164050130587,407.80516165616257,406.20431784546804,404.860247891886,403.8930408962297,403.3875309878533
24.825,2.7394287518,21358.923532512,217.93739724227197,23490.249742244832,811300.8984390593,0,2866.6175857386966,33.0330686181181,-1234.8803788048183,1631.7372069338783,255.68724060718966,501.1371098778255,545.0383241780582,545.0408714162543,414.35687099422375,413.72059373346457,412.62320589442095,411.174116944855,409.5155786693988,407.8069836626732,406.20855557701236,404.86646754392785,403.9006606295339,403.3958737970037
