t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0006,T_wall:y=0.0017,T_wall:y=0.0029,T_wall:y=0.0040,T_wall:y=0.0052,T_wall:y=0.0064,T_wall:y=0.0075,T_wall:y=0.0087,T_wall:y=0.0098,T_wall:y=0.0110,T_wall:y=0.0121
19.595,3.1569168469999997,16824.7649846928,216.65,63458.52328898907,958497.7353112851,0,5931.452838944061,78.35012101420872,-3082.1935909494628,2849.2592479945984,271.80573468974796,590.3446113314742,648.4821520045418,648.4814459832247,514.6401610745512,514.1449492428036,513.4827588349796,512.8251917287955,512.3449600264776,512.169303971854,512.3449600264776,512.8251917287955,513.4827588349796,514.1449492428036,514.6401610745512
19.6,3.1564245969999996,16829.426748292804,216.65,63392.3636176795,957647.7621518924,0,5919.66487133,78.31133459729492,-3082.082673815087,2837.582197514913,271.7973323256596,590.2270949709114,648.3474935295645,648.3433475700986,514.6356764135461,514.1423969158956,513.482829503789,512.8279023634989,512.3496155735508,512.1746739023602,512.3496155735508,512.8279023634989,513.482829503789,514.1423969158956,514.6356764135461
19.605,3.1559374661999997,16834.074931224004,216.65,63326.610250674465,956802.1106882691,0,5908.609431221734,78.27273718338144,-3081.9721773942706,2826.637253827463,271.78770718749405,590.1186598822615,648.214256120176,648.2161143148419,514.6312086464789,514.139855145996,513.4829004319937,512.830602374062,512.3542523115516,512.1800219936567,512.3542523115516,512.830602374062,513.4829004319937,514.139855145996,514.6312086464789
19.61,3.1554506162,16838.722369224,216.65,63260.9407897586,955957.3809890901,0,5896.9470540199945,78.2341863878152,-3081.862118861442,2815.0849351585525,271.7794203065896,590.0023369251724,648.0811160600306,648.0794161044842,514.6267584691225,514.1373238725644,513.4829716106375,512.8332918017339,512.358870319273,512.1853483383771,512.358870319273,512.8332918017339,513.4829716106375,514.1373238725644,514.6267584691225
19.615000000000002,3.1549637662,16843.369807224004,216.65,63195.33648628821,955113.3753534338,0,5885.905493511784,78.19563539741638,-3081.7524792389436,2804.15301427284,271.7698245595549,589.8938599472688,647.9479965402916,647.9521311975789,514.6223251154634,514.1348030474093,513.4830430307434,512.8359706875704,512.3634696751454,512.1906530287318,512.3634696751454,512.8359706875704,513.4830430307434,514.1348030474093,514.6223251154634
19.62,3.1544769161999997,16848.017245224004,216.65,63129.7972778687,954270.0931733907,0,5874.099550222481,78.15712517690467,-3081.643272695231,2792.45627752725,271.76188953510234,589.7754784399158,647.814897560959,647.8129633462536,514.6179091597413,514.1322926119665,513.4831146834995,512.8386390724332,512.368050457239,512.1959361565098,512.368050457239,512.8386390724332,513.4831146834995,514.1322926119665,514.6179091597413
19.625,3.1539900662,16852.664683224,216.65,63064.32310216348,953427.5338415534,0,5862.575076943403,78.11862478164265,-3081.5344760711273,2781.0406008722753,271.75337300957096,589.6605947035537,647.6818191220331,647.6779920258998,514.6135096667845,514.129792518105,513.4831865600929,512.8412969969943,512.3726127432643,512.2011978130807,512.3726127432643,512.8412969969943,513.4831865600929,514.129792518105,514.6135096667845
19.63,3.1535032162,16857.312121224,216.65,62998.91389689389,952585.6967510151,0,5851.378196282393,78.0801327971686,-3081.426094546348,2769.9521017360453,271.74417427809675,589.5498062066029,647.5487612235136,647.5479341506948,514.6091268473257,514.1273027047358,513.4832586518662,512.8439445017348,512.377156610575,512.2064380893967,512.377156610575,512.8439445017348,513.4832586518662,514.1273027047358,514.6091268473257
19.635,3.1530163661999997,16861.959559224004,216.65,62933.569599839284,951744.5812953716,0,5839.958673115977,78.04166555011291,-3081.3181344321215,2758.6405386838555,271.73547552532773,589.4360530881772,647.4157238654003,647.4143194780921,514.6047609578733,514.1248231157266,513.4833309501114,512.8465816269485,512.3816821361687,512.2116570759941,512.3816821361687,512.8465816269485,513.4833309501114,514.1248231157266,514.6047609578733
19.64,3.1525295162,16866.606997224004,216.65,62868.290148837055,950904.1868687222,0,5828.658226828062,78.00321287912826,-3081.2105871901877,2747.447639637874,271.72654214546884,589.3237212680922,647.2827070476939,647.2824101463989,514.6004116544228,514.1223537004483,513.4834034461447,512.8492084127412,512.3861893966892,512.2168548629955,512.3861893966892,512.8492084127412,513.4834034461447,514.1223537004483,514.6004116544228
19.645,3.1520426662,16871.254435224,216.65,62803.075481782325,950064.5128656647,0,5817.267622794615,77.96478100650688,-3081.1034535424983,2736.1641692521166,271.7178245029073,589.2101232537793,647.1497107703937,647.1489817259048,514.5960789674353,514.1198944044293,513.483476131387,512.8518248990316,512.3906784684277,512.2220315401114,512.3906784684277,512.8518248990316,513.483476131387,514.1198944044293,514.5960789674353
19.650000000000002,3.1515558161999997,16875.901873224004,216.65,62737.92553662798,949225.5586812975,0,5805.908851519143,77.92636629203665,-3080.9967285776825,2724.912122941461,271.70906000479977,589.0968259763374,647.0167350334999,647.0159142076595,514.5917626995392,514.117445175197,513.4835489972988,512.8544311255529,512.3951494273244,512.2271871966418,512.3951494273244,512.8544311255529,513.4835489972988,514.117445175197,514.5917626995392
19.655,3.1510689662,16880.549311224004,216.65,62672.84025138491,948387.3237112213,0,5794.564641348631,77.88796924204813,-3080.890410705495,2713.674230643136,271.70028581707527,588.983607631816,646.8837798370128,646.8829414735865,514.5874627876593,514.1150059587359,513.4836220354074,512.8570271318539,512.3996023489706,512.2323219214787,512.3996023489706,512.8570271318539,513.4836220354074,514.1150059587359,514.5874627876593
19.66,3.1505821162,16885.196749224,216.65,62607.81956412152,947549.8073515362,0,5783.22731005701,77.84959007847698,-3080.7844978770954,2702.4428121799147,271.69151851342656,588.8703694131693,646.750845180932,646.7499449736707,514.5831791501612,514.1125767015881,513.4836952372775,512.8596129573003,512.4040373086095,512.2374358031072,512.4040373086095,512.8596129573003,513.4836952372775,514.1125767015881,514.5831791501612
19.665,3.1500952662,16889.844187224,216.65,62542.863412963925,946713.0089988403,0,5771.8962205664475,77.81122881316672,-3080.6789878490194,2691.217232717428,271.6827594885764,588.7571030537554,646.6179310652576,646.6169147882971,514.5789116975258,514.1101573505531,513.4837685945165,512.8621886410756,512.4084543811389,512.2425289296077,512.4084543811389,512.8621886410756,513.4837685945165,514.1101573505531,514.5789116975258
19.67,3.1496084162,16894.491625224004,216.65,62477.971736095795,945876.9280502312,0,5760.570937292577,77.77288545201583,-3080.5738783748716,2679.997058917705,271.6740097058163,588.6438028672455,646.4850374899896,646.4838440935594,514.5746603401019,514.1077478525604,513.4838420987741,512.8647542221818,512.4128536411117,512.2476013886575,512.4128536411117,512.8647542221818,513.4838420987741,514.1077478525604,514.5746603401019
19.675,3.1491215662,16899.139063224,216.65,62413.1444717585,945041.5639033068,0,5749.251153056743,77.7345599971344,-3080.469167210811,2668.7819858459316,271.66526985347264,588.5304648119111,646.3521644551283,646.3507280386443,514.5704249883283,514.1053481546636,513.48391574174,512.8673097394408,512.4172351627384,512.2526532675328,512.4172351627384,512.8673097394408,513.48391574174,514.1053481546636,514.5704249883283
19.68,3.1486347162,16903.786501224,216.65,62348.38155825074,944206.9159561606,0,5737.936642605919,77.69625244821717,-3080.3648521190084,2657.5717904869102,271.65654044449104,588.41708589527,646.2193119606734,646.2175630315553,514.5662055528735,514.1029582040392,513.4839895151425,512.8698552314947,512.4215990198879,512.2576846531102,512.4215990198879,512.8698552314947,513.4839895151425,514.1029582040392,514.5662055528735
19.685,3.1481478662,16908.433939224,216.65,62283.68293392876,943372.983607386,0,5726.691541056355,77.65796086292862,-3080.2609308697824,2646.4306101865727,271.64768233048477,588.304493730778,646.0864800066249,646.0853420952357,514.5620019447222,514.1005779479864,513.4840634107458,512.8723907368072,512.4259452860898,512.262695631869,512.4259452860898,512.8723907368072,513.4840634107458,514.1005779479864,514.5620019447222
19.69,3.1476610162,16913.081377224004,216.65,62219.04853720615,942539.7662560722,0,5715.37394468338,77.61968951361409,-3080.157402964134,2635.216541719246,271.6390033655994,588.1908572618453,645.9536685929828,645.9518682124672,514.5578141448545,514.098207333929,513.4841374203479,512.8749162936641,512.4302740345354,512.267686289892,512.4302740345354,512.8749162936641,513.4841374203479,514.098207333929,514.5578141448545
19.695,3.1471741662,16917.728815224,216.65,62154.47830655401,941707.2633018082,0,5704.060168261731,77.58143609430192,-3080.054264092604,2624.0059041691266,271.6303381342772,588.0771606905361,645.8208777197475,645.8183222832124,514.5536419801023,514.0958463104824,513.4842115357798,512.8774319401741,512.4345853380796,512.2726567128686,512.4345853380796,512.8774319401741,513.4842115357798,514.0958463104824,514.5536419801023
19.7,3.1466873162,16922.376253224,216.65,62089.972180500474,940875.4741446761,0,5692.750405161898,77.54320059226607,-3079.951512034849,2612.798893127049,271.6216862498527,587.9634063978207,645.6881073869183,645.6847071623718,514.5494853617876,514.0934948250606,513.4842857489186,512.8799377142697,512.4388792692425,512.2776069860955,512.4388792692425,512.8799377142697,513.4842857489186,514.0934948250606,514.5494853617876
19.705000000000002,3.1462053958,16927.010110555202,216.65,62025.856590843265,940047.873533085,0,5681.547564680643,77.50516654309533,-3079.8491445897143,2601.6984200909283,271.6131348973105,587.850748449099,645.5567016496697,645.5523784622436,514.545344201996,514.0911528252057,513.4843600516663,512.8824336537081,512.4431559002106,512.2825371944788,512.4431559002106,512.8824336537081,513.4843600516663,514.0911528252057,514.545344201996
19.71,3.1457237458,16931.6432229552,216.65,61961.82225846727,939221.1703165048,0,5670.95839884046,77.4671419451073,-3079.747162323901,2591.211236516559,271.60328507267917,587.7459122368379,645.4253897522829,645.429433555543,514.5412185247752,514.0888202585958,513.4844344359474,512.8849197960717,512.4474153028387,512.2874474225356,512.4474153028387,512.8849197960717,513.4844344359474,514.0888202585958,514.5412185247752
19.715,3.1452420958,16936.2763353552,216.65,61897.85119713071,938395.1731170018,0,5659.792899968252,77.42915267228976,-3079.6455793368073,2580.1473206314445,271.59471168323864,587.6335164514389,645.2940979588656,645.2974180156375,514.5371089016535,514.0864970747529,513.4845088937082,512.8873961787692,512.4516575486513,512.2923377543963,512.4516575486513,512.8873961787692,513.4845088937082,514.0864970747529,514.5371089016535
19.72,3.1447604458000002,16940.9094477552,216.65,61833.943346483364,937569.8813439036,0,5648.593813246824,77.39118225928219,-3079.5443776454035,2569.04943560142,271.58623333624126,587.5205778963655,645.1628262694177,645.1647512618273,514.5330146062422,514.0841832333548,513.4845834169412,512.8898628390356,512.4558827088439,512.2972082738055,512.4558827088439,512.8898628390356,513.4845834169412,514.0841832333548,514.5330146062422
19.725,3.1442787958,16945.5425601552,216.65,61770.09864623084,936745.2944070222,0,5637.624415524887,77.35322267311442,-3079.4435540522254,2558.1808614726615,271.5772751134022,587.4105068359969,645.0315746839391,645.0355253461047,514.5289355102769,514.0818786840866,513.4846579978367,512.8923198139335,512.460090854285,512.3020590641246,512.460090854285,512.8923198139335,513.4846579978367,514.0818786840866,514.5289355102769
19.73,3.1437971458000002,16950.1756725552,216.65,61706.31703613483,935921.4117166577,0,5626.522444013779,77.31528494301003,-3079.343112434963,2547.179331578816,271.5686278379943,587.2986117658502,644.90034320243,644.9041108398484,514.5248717717319,514.0795833760917,513.4847326286211,512.8947671403563,512.4642820555171,512.3068902083328,512.4642820555171,512.8947671403563,513.4847326286211,514.0795833760917,514.5248717717319
19.735,3.1433154958,16954.8087849552,216.65,61642.59845601276,935098.2326835956,0,5615.500046449486,77.27736259111786,-3079.2430468982116,2536.2569995512745,271.55982807651037,587.1876411987308,644.7691318248902,644.7738057544663,514.5208231531714,514.077297262364,513.4848073015452,512.8972048550293,512.4684563827585,512.311701789029,512.4684563827585,512.8972048550293,513.4848073015452,514.077297262364,514.5208231531714
19.740000000000002,3.1428338458,16959.441897355202,216.65,61578.94284573793,934275.7567191066,0,5603.885467194855,77.2394761761538,-3079.143357296072,2524.742109898783,271.5523466867125,587.0688801690544,644.6379405513196,644.6341525923848,514.5167896497644,514.0750202935866,513.4848820089392,512.8996329945094,512.4726139059051,512.316493888434,512.4726139059051,512.8996329945094,513.4848820089392,514.0750202935866,514.5167896497644
19.745,3.1423521958,16964.0750097552,216.65,61515.350145239434,933453.9832349479,0,5592.879634560371,77.20158893553446,-3079.044025491221,2513.8356090691505,271.5435546477479,586.9579068487702,644.5067693817186,644.5038443141963,514.5127705287058,514.0727524217593,513.4849567431729,512.9020515951876,512.4767546945311,512.3212665883915,512.4767546945311,512.9020515951876,513.4849567431729,514.0727524217593,514.5127705287058
19.75,3.1418705458000002,16968.7081221552,216.65,61451.82029450203,932632.9116433604,0,5581.881607520107,77.16371923984444,-3078.945065740806,2502.9365417793006,271.534766920934,586.8469281686527,644.3756183160871,644.3735296884474,514.508766367895,514.0704935890315,513.485031496672,512.9044606932889,512.4808788178914,512.3260199703702,512.4808788178914,512.9044606932889,513.485031496672,514.0704935890315,514.508766367895
19.755,3.1413888958000005,16973.3412345552,216.65,61388.353233566086,931812.5413570693,0,5570.891290465471,77.12586708472202,-3078.846475981063,2492.0448144844077,271.52598372561806,586.7359428537573,644.2444873544248,644.2432071845939,514.5047770848732,514.0682437480384,513.4851062617632,512.9068603248738,512.4849863449225,512.3307541154655,512.4849863449225,512.9068603248738,513.4851062617632,514.0682437480384,514.5047770848732
19.76,3.1409072458,16977.9743469552,216.65,61324.948902527554,930992.8717892829,0,5559.9085865694815,77.08803246585909,-3078.748254159263,2481.1603324102184,271.51720528445423,586.6249496113816,644.1133764967316,644.1128752507421,514.5008025976169,514.066002851486,513.4851810308348,512.9092505258369,512.4890773442444,512.335469104401,512.4890773442444,512.9092505258369,513.4851810308348,514.066002851486,514.5008025976169
19.765,3.1404255958,16982.6074593552,216.65,61261.607241538215,930173.9023536966,0,5548.933397972771,77.05021537899579,-3078.6503982335494,2470.2829997392214,271.50843182300747,586.5139471334362,643.9822857430081,643.9825323164943,514.4968428245307,514.0637708521558,513.4852557963338,512.9116313319079,512.4931518841616,512.3401650175302,512.4931518841616,512.9116313319079,513.4852557963338,514.0637708521558,514.4968428245307
19.77,3.1399439458000002,16987.2405717552,216.65,61198.3281908051,929355.6324644862,0,5537.35812247432,77.01243458037439,-3078.552906172766,2458.805216301554,271.50100086888466,586.3950281994196,643.8512150932539,643.8426897412174,514.4928976844411,514.06154770291,513.4853305507622,512.9140027786528,512.4972100326654,512.3448419348384,512.4972100326654,512.9140027786528,513.4853305507622,514.06154770291,514.4928976844411
19.775000000000002,3.1394622958,16991.8736841552,216.65,61135.11169059069,928538.0615363094,0,5526.413446340872,76.97465208599479,-3078.455759703074,2447.957686637798,271.4922045219669,586.284204177211,643.720164547469,643.7125610568143,514.4889664388597,514.0593333566967,513.4854052866747,512.9163649014753,512.5012518574342,512.3494999359442,512.5012518574342,512.9163649014753,513.4854052866747,514.0593333566967,514.4889664388597
19.78,3.1389806458000002,16996.5067965552,216.65,61071.957681213134,927721.1889843111,0,5516.330443686935,76.93686065327279,-3078.3589737392394,2437.9714699476954,271.4815297377873,586.1844977442404,643.5891341056537,643.5957736931251,514.4850496923231,514.0571277565002,513.485479996675,512.918717735617,512.505277425836,512.3541391001013,512.505277425836,512.918717735617,513.485479996675,514.0571277565002,514.4850496923231
19.785,3.1384989958,17001.1399089552,216.65,61008.86610304567,926905.0142241128,0,5505.244185902947,76.89911798359513,-3078.262569126385,2426.9816167765616,271.4730871739682,586.0716207195096,643.4581237678075,643.4631816184044,514.4811482894178,514.0549308561757,513.4855546732608,512.921061316159,512.509286804929,512.3587595061997,512.509286804929,512.921061316159,513.4855546732608,514.0549308561757,514.4811482894178
19.79,3.1380173458000002,17005.7730213552,216.65,60945.836896516914,926089.53667182,0,5494.157340603431,76.86139307393613,-3078.1665164797214,2415.99082412371,271.4646680915542,585.9586266648771,643.3271335339308,643.3304491545924,514.4772610419775,514.0527426237838,513.4856293089896,512.9233956780205,512.513280061464,512.363361232768,512.513280061464,512.9233956780205,513.4856293089896,514.0527426237838,514.4772610419775
19.795,3.1375356958,17010.4061337552,216.65,60882.87000211072,925274.7557440187,0,5483.069291083507,76.82368593729846,-3078.0708136777457,2404.998477405761,271.45627391190936,585.8455073382416,643.1961634040234,643.1975664074461,514.4733878651061,514.0505630100868,513.4857038966919,512.9257208559595,512.5172572618848,512.3679443579748,512.5172572618848,512.9257208559595,513.4857038966919,514.0505630100868,514.4733878651061
19.8,3.1370540458000002,17015.0392461552,216.65,60819.96536036641,924460.6708577793,0,5471.979376652749,76.7859965881678,-3077.9754585962564,2394.0039180564927,271.44790615853873,585.7322539074132,643.0652133780856,643.0645227743045,514.4695286737872,514.0483919659442,513.4857784291963,512.9280368845775,512.5212184723304,512.37250895963,512.5212184723304,512.9280368845775,513.4857784291963,514.0483919659442,514.4695286737872
19.805,3.1365773728,17019.6587778864,216.65,60757.445145392194,923650.7145016822,0,5460.989891913305,76.74850794707586,-3077.8804491072656,2383.109442806039,271.4396524941784,585.6200294149357,642.9356362822559,642.9326843432879,514.4656833828398,514.0462294423094,513.4858528993284,512.9303437983197,512.5251637586359,512.3770551151867,512.5251637586359,512.9303437983197,513.4858528993284,514.0462294423094,514.4656833828398
19.81,3.1361009728000004,17024.2775646864,216.65,60695.00411730942,922841.6355951575,0,5450.594349836336,76.71102852573378,-3077.7857858331276,2372.808564003208,271.43012184090463,585.5154469784395,642.8061530715028,642.8100152394634,514.4618520183894,514.0440753902229,513.4859272999097,512.9326416314747,512.5290931863344,512.3815829017432,512.5290931863344,512.9326416314747,513.4859272999097,514.0440753902229,514.4618520183894
19.815,3.1356245728,17028.8963514864,216.65,60632.624525814565,922033.2450985864,0,5439.3463542603,76.67359323323842,-3077.6914825689814,2361.654871691319,271.42250164445136,585.399621739355,642.6766895288392,642.6738541862156,514.4580351397287,514.041929762512,513.486001623757,512.9349304181749,512.5330068206581,512.3860923960438,512.5330068206581,512.9349304181749,513.486001623757,514.041929762512,514.4580351397287
19.82,3.1351481728,17033.515138286402,216.65,60570.30631254032,921225.5424380703,0,5428.960692932097,76.63614850959284,-3077.5975141901963,2351.363178741901,271.4129903707656,585.2949615759208,642.5472456542664,642.5510920281632,514.4542317308851,514.039792521885,513.4860758637076,512.9372101923967,512.5369047265397,512.3905836744811,512.5369047265397,512.9372101923967,513.4860758637076,514.039792521885,514.4542317308851
19.825,3.1346717728000004,17038.1339250864,216.65,60508.04941917333,920418.5270401818,0,5417.625699002779,76.5987510084681,-3077.5039018120533,2340.1217971907254,271.40560801807436,585.1777799431018,642.4178214477836,642.4133032391171,514.4504426474342,514.0376636165514,513.4861500127668,512.9394809879608,512.540786968614,512.3950568130975,512.540786968614,512.9394809879608,513.4861500127668,514.0376636165514,514.4504426474342
19.830000000000002,3.1341953728,17042.7527118864,216.65,60445.8537874539,919612.1983319627,0,5407.243106226612,76.56134117318594,-3077.410617747226,2329.8324884793865,271.3961315543293,585.0729518289986,642.2884169093907,642.2903397366267,514.446666769609,514.0355430092746,513.486224063879,512.9417428385348,512.5446536112192,512.3995118875864,512.5446536112192,512.9417428385348,513.486224063879,514.0355430092746,514.446666769609
19.835,3.1337189728,17047.371498686403,216.65,60383.719359176364,918806.5557409264,0,5396.385998961665,76.52396370782199,-3077.317685585995,2319.0683133756697,271.3877309864356,584.9618083808484,642.1590320390882,642.1597973691673,514.4429050531832,514.0334306467329,513.4862980101502,512.943995777633,512.5485047183981,512.4039489732942,512.5485047183981,512.943995777633,513.4862980101502,514.0334306467329,514.4429050531832
19.84,3.1332425728,17051.9902854864,216.65,60321.64607618877,918001.5986950581,0,5385.330731950785,76.48660997381717,-3077.2250903701774,2308.1056415806074,271.3797935959582,584.8479609155538,642.0296668368757,642.0260099479412,514.4391568935912,514.0313264917381,513.4863718445939,512.9462398386183,512.5523403538999,512.4083681452216,512.5523403538999,512.9462398386183,513.4863718445939,514.0313264917381,514.4391568935912
19.845,3.1327661728000002,17056.6090722864,216.65,60259.63388039289,917197.3266228108,0,5375.1087915187945,76.44924749471032,-3077.1328247489464,2297.975966769848,271.3700212834025,584.7449275506494,641.9003213027535,641.9052006740352,514.4354219941597,514.0292304988915,513.486445560379,512.9484750547017,512.556160581181,512.4127694780256,512.556160581181,512.9484750547017,513.486445560379,514.0292304988915,514.4354219941597
19.85,3.1322897728,17061.227859086404,216.65,60197.682713744034,916393.7389531053,0,5364.416985529952,76.41191726495394,-3077.0409090545704,2287.376076475382,271.36131666687123,584.6356324181049,641.7709954367213,641.7768767016331,514.4317011788305,514.0271426195428,513.4865191506968,512.9507014589442,512.5599654634069,512.4171530460204,512.5599654634069,512.9507014589442,513.4865191506968,514.0271426195428,514.4317011788305
19.855,3.1318133728,17065.846645886402,216.65,60135.79251825143,915590.8351153362,0,5352.888762725462,76.37463091866849,-3076.9493284342366,2275.939434291225,271.3545009623154,584.5152557866983,641.6416892387792,641.6352535893373,514.4279938472492,514.0250628190195,513.4865926087085,512.9529190842577,512.5637550634533,512.4215189231797,512.5637550634533,512.9529190842577,513.4865926087085,514.0250628190195,514.4279938472492
19.86,3.1313369728000002,17070.4654326864,216.65,60073.96323597777,914788.6145393644,0,5342.223802456969,76.33733479988867,-3076.8580584474153,2265.3657440095535,271.3457807804893,584.4060951589923,641.5124027089275,641.5070911133625,514.4242990108675,514.0229910544276,513.4866659277575,512.9551279634043,512.5675294439076,512.4258671831379,512.5675294439076,512.9551279634043,513.4866659277575,514.0229910544276,514.4242990108675
19.865000000000002,3.1308605728,17075.084219486405,216.65,60012.19480903898,913987.0766555154,0,5331.572410467123,76.30005569973542,-3076.7671204687817,2254.805289998341,271.33705158454154,584.2970070295405,641.3831358471658,641.379015725209,514.4206175358221,514.0209272689725,513.4867391012357,512.9573281289995,512.5712886670699,512.4301978991915,512.5712886670699,512.9573281289995,513.4867391012357,514.0209272689725,514.4206175358221
19.87,3.1303841728,17079.703006286403,216.65,59950.48717960497,913186.2208945896,0,5320.9346230244255,76.26279360910245,-3076.676512798929,2244.2581102254967,271.32831326704064,584.187991971598,641.2538886534942,641.2510281140127,514.4169493541749,514.018871420734,513.4868121223675,512.9595196135133,512.5750327949551,512.434511144301,512.5750327949551,512.9595196135133,513.4868121223675,514.018871420734,514.4169493541749
19.875,3.1299077728,17084.3217930864,216.65,59888.840289898784,912386.0466878501,0,5310.31050582484,76.22554851794204,-3076.5862337495078,2233.7242720753325,271.319565654226,584.0790509469005,641.124661127913,641.1231294351655,514.4132943984265,514.0168234679312,513.4868849844402,512.961702449267,512.5787618892933,512.4388069910923,512.5787618892933,512.961702449267,513.4868849844402,514.0168234679312,514.4132943984265
19.88,3.1294313728,17088.940579886403,216.65,59827.25408219689,911586.5534670287,0,5299.700155813318,76.18832041520147,-3076.496281643899,2223.203874169419,271.31080850164545,583.970185330598,640.9954532704218,640.9953213402548,514.4096526015435,514.0147833689265,513.4869576808013,512.963876668435,512.5824760115321,512.443085511858,512.5824760115321,512.963876668435,513.4869576808013,514.0147833689265,514.4096526015435
19.885,3.1289549728,17093.559366686404,216.65,59765.72849882908,910787.7406643224,0,5289.103704651118,76.15110928870575,-3076.406654817924,2212.6970498331943,271.3020414860785,583.8613969579228,640.8662650810206,640.8676060330871,514.4060238969874,514.0127510822286,513.4870302048573,512.9660423030456,512.586175222837,512.4473467785594,512.586175222837,512.9660423030456,513.4870302048573,514.0127510822286,514.4060238969874
19.89,3.1284785728,17098.178153486402,216.65,59704.26348217857,909989.6077123976,0,5278.521323432097,76.11391512500012,-3076.3173516206443,2202.203971811453,271.29326419461387,583.7526881874403,640.7370965597098,640.7399863456205,514.4024082187473,514.0107265664969,513.4871025500717,512.9681993849822,512.5898595840935,512.4515908628276,512.5898595840935,512.9681993849822,513.4871025500717,514.0107265664969,514.4024082187473
19.895,3.1280021728,17102.796940286404,216.65,59642.85897468167,909192.154044384,0,5267.953228520426,76.07673790915513,-3076.2283704152596,2191.7248581051663,271.2844761111543,583.6440619792627,640.607947706489,640.6124658318531,514.3988055013758,514.0087097805457,513.4871747099629,512.9703479459843,512.5935291559077,512.4558178359654,512.5935291559077,512.9703479459843,513.4871747099629,514.0087097805457,514.3988055013758
19.900000000000002,3.1275257728,17107.415727086405,216.65,59581.51491882789,908395.3790938775,0,5256.8190355362885,76.03959618452906,-3076.1397095801713,2180.6793259561173,271.27698289153403,583.5278689200542,640.4788185213584,640.4758636814202,514.395215680033,514.0067006833488,513.4872466781035,512.9724880176481,512.5971839986083,512.4600277689483,512.5971839986083,512.9724880176481,513.4872466781035,514.0067006833488,514.395215680033
19.905,3.127054204879512,17112.021074601344,216.65,59520.54066549746,907602.597859361,0,5246.37684764329,76.00263048063204,-3076.0513519841484,2170.3254956591413,271.268260367636,583.4205231736904,640.3510184510333,640.3498511536958,514.3916380618753,514.0046992340448,513.4873184481181,512.9746196314281,512.6008241722474,512.4642207324265,512.6008241722474,512.9746196314281,513.4873184481181,514.0046992340448,514.3916380618753
19.91,3.126582902009799,17116.62568494031,216.65,59459.64312532952,906810.6705502551,0,5235.9549013557635,75.96569126098447,-3075.963314383696,2159.9915869720676,271.25952989774663,583.3133317479861,640.2233094672569,640.224022339628,514.3880733261633,514.0027053823339,513.4873900136827,512.9767428186376,512.6044497366019,512.4683967967262,512.6044497366019,512.9767428186376,513.4873900136827,514.0027053823339,514.3880733261633
19.915,3.1261115991400863,17121.230295279274,216.65,59398.80525413365,906019.4145943278,0,5225.534136150537,75.92876921104724,-3075.8755952966367,2149.6585408539004,271.2508176620151,583.2060523096479,640.0956197329539,640.098087975693,514.3845214136849,514.0007190897401,513.4874613683761,512.9788576104496,512.6080607511749,512.4725560318511,512.6080607511749,512.9788576104496,513.4874613683761,514.0007190897401,514.3845214136849
19.92,3.125640296270373,17125.83490561824,216.65,59338.02699544429,905228.8294338635,0,5215.034675359355,75.8918668909845,-3075.78819273923,2139.246482620125,271.24230399878496,583.0976298779236,639.967949248124,639.9707818410875,514.38098224491,513.99874031796,513.4875325058621,512.9809640378955,512.611657275197,512.4766985074839,512.611657275197,512.9809640378955,513.4875325058621,513.99874031796,514.38098224491
19.925,3.12516899340066,17130.43951595721,216.65,59277.30829284806,904438.9145116055,0,5204.545378070585,75.85498144625562,-3075.701102607942,2128.8442754626426,271.2337886783263,582.9892366982417,639.8402980127676,639.8435108810149,514.3774556544604,513.996769028549,513.4876034198868,512.9830621318669,512.6152393676276,512.4808242929877,512.6152393676276,512.9830621318669,513.4876034198868,513.996769028549,514.3774556544604
19.93,3.124697690530947,17135.044126296172,216.65,59216.64908998327,903649.6692707505,0,5193.581048217469,75.81812850014255,-3075.6143232234176,2117.9667249940517,271.22636870472354,582.8744592080077,639.7126660268847,639.7085772483892,514.373941575108,513.9948051816143,513.4876741042721,512.985151923116,512.6188070871561,512.4849334574076,512.6188070871561,512.985151923116,513.4876741042721,513.9948051816143,514.373941575108
19.935,3.124226387661234,17139.64873663514,216.65,59156.04933054017,902861.0931549512,0,5183.556987074255,75.78126245571438,-3075.5278399448393,2108.0291471294154,271.2168442850406,582.7720049086244,639.5850532904751,639.588434527016,514.3704394147338,513.9928487373605,513.487744552889,512.987233442258,512.622360492203,512.4890260694721,512.622360492203,512.987233442258,513.487744552889,513.9928487373605,514.3704394147338
19.94,3.123755084791521,17144.253346974107,216.65,59095.50895826099,902073.1856083182,0,5172.989757454778,75.74443109612022,-3075.4416761797393,2097.5480812750384,271.2085695702469,582.6622648084299,639.4574598035389,639.4595471022667,514.3669501219915,513.9908996480644,513.4878147596559,512.9893067197713,512.6258996409215,512.4931021975946,512.6258996409215,512.9893067197713,513.4878147596559,513.9908996480644,514.3669501219915
