Time (sec),Mach Number,Altitude (ft)
280.366,0.0017694288248221942,1952.7322483811147
280.376,0.0017737893645620357,1952.7932595707064
280.386,0.0017775240653224852,1952.8461577583773
280.396,0.0017805516034623322,1952.8905144932385
280.406,0.0017856441291273246,1952.9259013243998
280.416,0.0017905153616590555,1952.9518898009721
280.426,0.0017951141409869994,1952.9650062584558
280.436,0.0017988060018454622,1952.968392496401
280.446,0.0018022765907262394,1953.0054464660022
280.456,0.0018054668756938247,1953.0387283748107
280.466,0.0018083178248127119,1953.0680094552283
280.476,0.0018107704061473932,1953.0930609396587
280.486,0.0018127655877623631,1953.1010275650447
280.496,0.0018142443377221142,1953.1064840412237
280.506,0.0018151476240911406,1953.1079026173747
280.516,0.0018154164149339351,1953.106014481622
280.526,0.0018784239932061247,1953.1005109930506
280.536,0.0019250212505647164,1953.091083510747
280.546,0.0019559990202578565,1953.0774233937964
280.556,0.001972148135533692,1953.0592220012852
280.567,0.0019742594296403688,1953.0361706922984
280.577,0.0019631237358260336,1953.048588431898
280.587,0.0019757267294680096,1953.0485342135435
280.597,0.0019681136288272785,1953.0359368457998
280.607,0.001941557917462759,1953.0107251372328
280.617,0.0018973330789333687,1952.972827896408
280.627,0.0018367125967980254,1952.9590170619817
280.637,0.0017609699546156463,1952.938135051505
280.647,0.0016713786359451492,1952.910293427165
280.657,0.0015692121243454523,1952.8756037511494
280.667,0.001455743903375473,1952.796223825765
280.677,0.0013649092937227014,1952.7167627247823
280.687,0.0012569678211819765,1952.6768412596998
280.697,0.0011336323002298827,1952.6428260791163
280.707,0.0009966155453430038,1952.6148040018536
280.717,0.0008476303709979244,1952.5928618467346
280.727,0.000688389591671228,1952.5770864325823
280.737,0.000520606021839499,1952.5675645782183
280.747,0.0003459924759793213,1952.581985922605
280.757,0.0001665091426425058,1952.599799495436
280.767,4.670548328557203e-06,1952.6211949958383
280.777,0.0,1952.628421881447
280.787,0.0,1952.6368069301482
280.797,0.0,1952.6464508517765
280.807,0.0,1952.6574543561665
280.817,0.0,1952.6699181531512
280.827,0.0,1952.6839429525662
280.837,0.0,1952.7055713444602
280.847,0.0,1952.7279376963465
280.857,0.0,1952.7281614284525
280.867,0.0,1952.7257977425988
280.877,0.0,1952.7208679093978
280.887,0.0,1952.7133931994601
280.897,0.0,1952.7033948833978
280.907,0.0,1952.6908942318225
280.917,0.0,1952.6759125153453
280.927,0.0,1952.640719637434
280.937,0.0,1952.606148816386
280.947,0.0,1952.5802563180218
280.957,0.0,1952.5560925994619
280.967,0.0,1952.5336155535772
280.977,0.0,1952.5127830732388
280.987,0.0,1952.493553051318
280.997,0.0,1952.4758833806852
281.007,0.0,1952.459731954212
281.017,0.0,1952.4388176905425
281.027,0.0,1952.420413141986
281.037,0.0,1952.4080277858072
281.047,0.0,1952.398555635219
281.057,0.0,1952.3919359170463
281.068,0.0,1952.3881078581128
281.078,0.0,1952.387010685243
281.088,0.0,1952.3885836252607
281.098,0.0,1952.4378724940213
281.108,0.0,1952.4868225523276
281.118,0.0,1952.5356234993055
281.128,0.0,1952.5844650340832
281.138,0.0,1952.6335368557875
281.148,0.0,1952.6830286635459
281.158,0.0,1952.733130156486
281.168,0.0,1952.7639029145034
281.178,0.0,1952.7991351213418
281.188,0.0,1952.7910290215173
281.198,0.0,1952.7800468311489
281.208,0.0,1952.7660231603786
281.218,0.0,1952.7487926193508
281.228,0.0,1952.7281898182075
281.238,0.0,1952.7040493670918
