Time (sec),Mach Number,Altitude (ft)
18.005,0.2520144655693381,13951.695082891196
18.015,0.2517389511618476,13954.632560199114
18.025,0.251463338104163,13957.56147981282
18.035,0.25119056901257786,13960.481754093465
18.045,0.2509703526834597,13963.393295402206
18.055,0.25074912259884563,13966.283047844814
18.065,0.25046100806653404,13969.224301568107
18.075,0.25016574350634635,13972.157289479555
18.085,0.24986618555152756,13975.08192487737
18.095,0.24956519083532264,13977.998121059765
18.105,0.24926561599097646,13980.905791324945
18.115,0.24897031765173405,13983.862065170077
18.165,0.24868215245084027,13986.810209576848
18.175,0.2484506529194133,13989.750138979836
18.185,0.24822227564743463,13992.681767813616
18.195,0.24793315050722092,13995.605010512745
18.205,0.24764122439243208,13998.519781511777
18.215,0.24734928177196874,14001.409749460236
18.225,0.24706010711473153,14004.291237361138
18.235,0.24682288994089172,14007.164159323172
18.245,0.2465843419490647,14010.060163180891
18.255,0.24634764220892735,14012.947997070156
18.265,0.24611596979015643,14015.82757572737
18.275,0.24581856885829606,14018.698813888943
18.285,0.24551886173824228,14021.561626291284
18.295,0.2452195108336751,14024.415927670825
18.305,0.24492317854827456,14027.309258579304
18.315,0.24467703641077193,14030.194382298521
18.325,0.2444299649654104,14033.071214510755
18.335,0.24418500509482446,14035.928532189322
18.345,0.2439451976816488,14038.77750133582
18.355,0.24371358360851791,14041.618037409098
18.365,0.24342750825632595,14044.450055868016
18.375,0.2431435421757923,14047.273472171428
18.385,0.242864267161489,14050.140452322556
18.395,0.24259226500798814,14052.999181659636
18.405,0.24237318211969844,14055.849576679255
18.415,0.24215756388763943,14058.68030754862
18.425,0.24194835830204509,14061.502649782382
18.435,0.24174851335314929,14064.316519651506
18.445,0.24156097703118617,14067.121833426978
18.455,0.2413772319474968,14069.91850737979
18.465,0.24118995695258463,14072.70645778093
18.475,0.24100209543044881,14075.538355422637
18.485,0.2408165907650886,14078.361887498068
18.495,0.2406363863405032,14081.176971325964
18.505,0.24038060335368855,14083.972292571181
18.515,0.2401204847484243,14086.75911274794
18.525,0.2398583881491919,14089.537348949658
18.535,0.2395966711804727,14092.306918269753
18.545,0.2393810269231874,14095.067737801648
18.555,0.23916144932528655,14097.81972463876
18.565,0.23894066451003076,14100.61369753959
18.575,0.23872139860068065,14103.39917892118
18.585,0.23850637772049688,14106.165691737851
18.595,0.23824142118688463,14108.923653403828
18.605,0.23797562363157937,14111.672981814954
18.616,0.23771131350624242,14114.413594867057
18.665,0.23749388387237166,14117.19590696316
18.675,0.237273626778076,14119.969842445178
18.685,0.23705323687067859,14122.735320211832
18.695,0.23683540879750276,14125.492259161867
18.705,0.23662283720587177,14128.240578194007
18.715,0.23641821674310876,14130.968944985798
18.725,0.2361674451093801,14133.68864239485
18.735,0.2359194959459887,14136.3995890942
18.745,0.2356766669963644,14139.14638506024
18.755,0.23550508551998395,14141.884909934546
18.766,0.2353299219283869,14144.615083275607
18.776,0.2351540167329966,14147.336824641883
18.786,0.23492374307417524,14150.05005359184
18.796,0.23468795191384043,14152.754689683941
18.806,0.23444908916263948,14155.450652476662
18.816,0.23420960073121957,14158.137861528461
18.826,0.23397193253022802,14160.816236397826
18.836,0.233738530470312,14163.52076231794
18.846,0.23355120350171782,14166.216838596129
18.856,0.23336483386224388,14168.904385485313
18.866,0.23312804184387054,14171.583323238454
18.876,0.23288773872306623,14174.253572108482
18.886,0.23264632665124813,14176.915052348348
18.896,0.23240620777983345,14179.567684210988
18.906,0.23220860560663287,14182.211387949337
18.916,0.2320090131561715,14184.834578219708
18.926,0.23181016269335625,14187.504149619073
18.936,0.23161478648309414,14190.165220038
18.946,0.23142561679029194,14192.817710597992
18.956,0.23119298328064242,14195.46154242054
18.966,0.23096231663322708,14198.096636627144
18.976,0.23073598291729108,14200.765707905699
18.986,0.23056365607535895,14203.42631004205
18.997,0.23039053849646307,14206.078365007603
19.007,0.23015875652607592,14208.72179477377
19.017,0.22992049051258556,14211.35652131196
19.027,0.2296780850294751,14213.98246659357
19.037,0.22943388465022732,14216.58921125018
19.047,0.2291902339483253,14219.18712221367
19.057,0.22894947749725192,14221.776121248002
19.067,0.22871395987049017,14224.356130117138
19.077,0.22852249965069268,14226.927070585041
19.087,0.22833336865026238,14229.481208693425
19.097,0.22809648942051133,14232.091903389879
19.107,0.22785748364572167,14234.694025963838
19.117,0.22761863755373632,14237.287499330632
19.165,0.2273822373723983,14239.872246405585
19.175,0.22718595995230909,14242.448190104042
19.185,0.22698932785214493,14245.015253341311
19.195,0.22679492824041836,14247.61846002272
19.205,0.22660534828564197,14250.213081286664
19.215,0.22637077255711405,14252.79904094421
19.225,0.2261364866375219,14255.376262806423
19.235,0.22590471149971625,14257.944670684383
19.245,0.2256776681165479,14260.55568296821
19.255,0.2254575774608675,14263.145498553155
19.265,0.22528593326292398,14265.726913191666
19.275,0.22511750191371196,14268.291515774543
19.285,0.224954838338101,14270.847650091211
19.295,0.2248004974609604,14273.395240552636
19.305,0.22457936410727591,14275.934211569742
19.315,0.2243572799499704,14278.464487553492
19.326,0.22413625714591967,14280.985992914817
19.336,0.22391830785199962,14283.542942738884
19.346,0.22374020287243834,14286.09141190459
19.356,0.22356195433189435,14288.631325702521
19.366,0.22338586995397267,14291.154792270449
19.376,0.2232521759866626,14293.669632379964
19.386,0.22311736193660486,14296.175771164844
19.396,0.22293615957126292,14298.673133758855
19.406,0.2227502273705482,14301.161645295791
19.416,0.22256186077477308,14303.691267908267
19.426,0.22237335522424995,14306.2123881077
19.436,0.22218700615929118,14308.724932021623
19.446,0.22200510902020917,14311.228825777594
19.456,0.22178272000693441,14313.715791895349
19.466,0.22156062579268304,14316.194042310715
19.476,0.2213407917042777,14318.663502986692
19.486,0.22112518306854106,14321.124099886238
19.496,0.22096126744155697,14323.575758972353
19.506,0.22079602828979078,14326.067158559903
19.516,0.2206318178637833,14328.549957841176
19.526,0.22047098841407542,14331.024083747412
19.536,0.22025832623316116,14333.482482560863
19.546,0.22004308916702686,14335.932131808137
19.556,0.2198272271883795,14338.372958280434
19.566,0.2196126902699258,14340.804888768964
19.576,0.21946733439104077,14343.227850064937
19.586,0.21931347309970722,14345.641768959555
19.596,0.2191536167938589,14348.095225776935
19.606,0.2189902758714293,14350.539978372313
19.616,0.21882596073035207,14352.975954503197
19.665,0.2186187988543415,14355.395905604688
19.675,0.21847400247943627,14357.807007663723
19.685,0.21831337178875748,14360.209188293848
19.695,0.21813967282626673,14362.65097923201
19.705,0.21795567163592588,14365.08418807316
19.715,0.21776413426169644,14367.508743396138
19.725,0.21752476213770378,14369.924573779837
19.736,0.21727541098999853,14372.331607803082
19.746,0.21701854592187275,14374.729774044748
19.756,0.21675663203661844,14377.161200016682
19.766,0.21649213443752746,14379.584179741378
19.776,0.216227518227892,14381.998642634348
19.786,0.21604397459020203,14384.397948376301
19.796,0.2158488412820518,14386.788661946592
19.806,0.2156452528461824,14389.170712628946
19.816,0.21538855529146003,14391.544029707087
19.826,0.21512082196600502,14393.908542464756
19.836,0.2148448534605397,14396.264180185683
19.846,0.2145634503657862,14398.610872153593
19.856,0.21427941327246697,14400.948547652222
19.866,0.21399554277130417,14403.330690920438
19.876,0.21377603134964235,14405.704209702708
19.886,0.2135494977231186,14408.069034346421
19.896,0.21327696892344575,14410.418437411101
19.906,0.2129962306619065,14412.759073743273
19.917,0.21271031000243126,14415.090873556741
19.927,0.21243567960815804,14417.413767065329
19.937,0.2121409625757399,14419.727684482858
19.947,0.21182937021849674,14422.032556023132
19.957,0.21150411384974857,14424.377291535577
19.967,0.2111684047828154,14426.713329443373
19.977,0.21082545433101713,14429.040600933113
19.987,0.21053616413405857,14431.352692481005
19.997,0.21023403636087803,14433.655943558273
20.007,0.20992277288879535,14435.950285224231
20.017,0.2096060755951304,14438.235648538182
20.027,0.20928764635720298,14440.51196455945
20.037,0.20897118705233295,14442.82727437576
20.047,0.20860503077376458,14445.133878201557
20.057,0.20823799470436072,14447.431708051661
20.067,0.20787339379772307,14449.71576986272
20.077,0.20757087910082433,14451.990971087196
20.088,0.20726569278777607,14454.25724364109
20.098,0.20696162886059294,14456.51451944039
20.108,0.20666248132128956,14458.80499034494
20.118,0.20637204417188063,14461.086749242666
20.166,0.20601391456443,14463.359728888883
20.176,0.2056572320823937,14465.666457967322
20.186,0.20530523030255962,14467.96469756709
20.196,0.20496114280171562,14470.249685127603
20.206,0.2046856226364317,14472.526097467777
20.216,0.20441252151209233,14474.793868094695
20.226,0.20406459540552732,14477.052930515445
20.236,0.20371153833731415,14479.303218237123
20.246,0.20335650634595603,14481.544664766818
20.256,0.2030026554699559,14483.819446620388
20.266,0.20265314174781696,14486.08576916672
20.276,0.20231112121804223,14488.34356675095
20.286,0.20204105153355623,14490.592773718186
20.297,0.20177201594876948,14492.833324413568
20.307,0.20150769177441652,14495.060701612094
20.317,0.201251756321232,14497.27933583393
20.327,0.20100788689995033,14499.489161334906
20.337,0.2006839640361596,14501.690112370845
20.347,0.20036172168034333,14503.882123197589
20.357,0.2000441677037872,14506.065128070944
20.367,0.19973430997777677,14508.239061246755
20.377,0.1994889645653431,14510.457599692068
20.387,0.19924612110607934,14512.667470237455
20.397,0.199009245023922,14514.864479497119
20.407,0.19878180174280757,14517.052732873079
20.417,0.1985672566866725,14519.23216560572
20.427,0.1983475475807698,14521.402712935404
20.437,0.19812275511097796,14523.56431010251
20.447,0.19789627484000663,14525.716892347431
20.457,0.19767150233056532,14527.860394910509
20.467,0.19745183314536371,14530.04019000672
20.477,0.19716815610605998,14532.206938321806
20.487,0.19688294634214637,14534.364909125485
20.497,0.19659909273051096,14536.514038474485
20.507,0.19631948414804185,14538.654262425525
20.517,0.19612672865503533,14540.785517035341
20.528,0.19592738778176133,14542.907738360645
20.538,0.19565482858093922,14545.020862458176
20.548,0.19536981757605462,14547.17026235923
20.558,0.19507543096420848,14549.310889705466
20.568,0.19477474494250174,14551.439403926377
20.578,0.1944708357080353,14553.603189856487
20.588,0.19416677945791005,14555.758486501012
20.598,0.19386565238922693,14557.90523162994
20.608,0.19363156146690547,14560.043363013267
20.618,0.1933938373769324,14562.17281842099
20.667,0.19308752345761962,14564.293535623101
20.677,0.19277207192014026,14566.40545238959
20.687,0.1924505988822963,14568.508506490449
20.697,0.19212622046188968,14570.599788647525
20.707,0.1918020527767224,14572.722504471303
20.717,0.19148121194459658,14574.836601723253
20.727,0.19122649061811903,14576.942018918477
20.737,0.19096889576886922,14579.03869457208
20.747,0.19071205096817628,14581.126567199166
20.757,0.19038970965508373,14583.202038517897
20.768,0.19006242661982026,14585.268619279163
20.778,0.18973333717283275,14587.32624792711
20.788,0.18946290582214903,14589.374862905888
20.798,0.1891849950978053,14591.458273353133
20.808,0.18890322780342503,14593.531198458726
20.818,0.18862122674263168,14595.595380949
20.828,0.18834261471904873,14597.650760103588
20.838,0.18799642047997556,14599.697275202136
20.848,0.18764704717122563,14601.734865524275
20.858,0.18729759632419085,14603.763470349657
20.868,0.1869511694702633,14605.783028957912
20.878,0.1866654888723886,14607.793480628674
20.888,0.18637765601133136,14609.7947646416
20.898,0.1860912368804866,14611.784061281198
20.908,0.18580979747324927,14613.821006327536
20.918,0.18553690378301438,14615.849195976116
20.928,0.18521064601883364,14617.868570581517
20.938,0.18494039477192828,14619.879070498284
20.948,0.18466587661624156,14621.880636080992
20.958,0.18439064602958166,14623.873207684213
20.968,0.1841182574897567,14625.856725662501
20.978,0.1837875587011214,14627.83113037043
20.988,0.1834548281791126,14629.796362162551
20.998,0.18312316822282812,14631.795782460485
21.008,0.18279568113136566,14633.783618280235
21.018,0.18247546920382307,14635.76256289313
21.028,0.18222558212070578,14637.73255746145
21.038,0.1819766857619106,14639.69354314749
21.048,0.18173239218317994,14641.645461113525
21.058,0.18149631344025616,14643.632404849448
21.068,0.18117505635805095,14645.61060295414
21.078,0.18085127429150208,14647.579997466775
21.088,0.18058080678187563,14649.540530426535
21.098,0.18030266067893666,14651.4907986179
21.108,0.18002022002980791,14653.432102814255
21.118,0.1797368688816121,14655.403848394024
21.166,0.179455991281472,14657.366907064596
21.176,0.17918097127651034,14659.321221621925
21.186,0.17891519291384977,14661.266734861974
21.197,0.17858777576038481,14663.20191224645
21.207,0.17831326397665614,14665.128188708522
21.218,0.17803332259372703,14667.045507014529
21.228,0.17775124737255438,14668.95380993079
21.238,0.17747033407409502,14670.853040223627
21.248,0.17719387845930581,14672.786551844536
21.258,0.1769251762891437,14674.710359740946
21.268,0.17666752332456553,14676.625366066606
21.278,0.1763515987267783,14678.531514430999
21.288,0.17603986733801658,14680.428748443583
21.298,0.17579037017267007,14682.355931575563
21.308,0.1755391318505916,14684.274475222704
21.318,0.1752894105151544,14686.18432376745
21.328,0.17504446430973156,14688.085421592232
21.338,0.17473779110410903,14689.97642652683
21.348,0.1744294907460644,14691.858582397674
21.358,0.17412233388579412,14693.731833561404
21.368,0.17381909117349464,14695.596124374662
21.378,0.1735225332593624,14697.45139919408
21.388,0.1732826483846725,14699.340820864396
21.398,0.1730451526104014,14701.221545717184
21.408,0.17281321809687372,14703.093518967427
21.418,0.17259001700441418,14704.956685830119
21.428,0.17231225698071706,14706.811089356956
21.438,0.17203726645565767,14708.656575945875
21.448,0.17181199140600623,14710.493090813849
21.458,0.17158568494362575,14712.320579177827
21.468,0.17136143094267509,14714.138986254753
21.478,0.17114231327731305,14715.991159528896
21.488,0.17086758791783363,14717.83456926331
21.498,0.17059234666006323,14719.669161527023
21.508,0.1703192273410966,14721.493732807752
21.518,0.17005086779802864,14723.309390274677
21.528,0.16986240247528892,14725.116079973754
21.538,0.16966886914277587,14726.913747950945
21.548,0.16947352210533373,14728.702340252215
21.558,0.1692796156678067,14730.52362312283
21.568,0.16909040413503898,14732.336138945286
21.578,0.16883619563602922,14734.139834596137
21.588,0.16857968210038474,14735.934656951918
21.599,0.16832360807630506,14737.720875750303
21.608,0.16807071811198981,14739.498111771622
21.618,0.16788027341341144,14741.312593775878
21.667,0.16768672756729402,14743.118447743978
21.677,0.16742892850830404,14744.915621478134
21.687,0.16716255686260892,14746.704062780538
21.697,0.16689038788663993,14748.484746738839
21.707,0.1666151968368282,14750.256583576378
21.717,0.16633975896960496,14752.019521115983
21.727,0.16606684954140138,14753.773507180455
21.737,0.1657992438086487,14755.518489592623
21.747,0.16559217098650975,14757.29514936564
21.757,0.16532339373472138,14759.063106841057
21.768,0.16504635097854395,14760.822310650678
21.777,0.16476383332852443,14762.572313187651
21.787,0.16447863139520988,14764.313463292776
21.797,0.16419353578914722,14766.045709589907
21.807,0.1639617145889942,14767.769000702914
21.817,0.1637250856313307,14769.483285255652
21.827,0.16348686790653458,14771.229556342163
21.837,0.1632502804049837,14772.967180735775
21.847,0.1629513085935357,14774.696053526162
21.857,0.1626479543335849,14776.416124153428
21.868,0.16234296677956567,14778.127342057693
21.878,0.16203909508591235,14779.82965667906
21.888,0.16173908840705925,14781.52301745765
21.898,0.161495441390145,14783.207373833591
21.908,0.16125079405258624,14784.882675246972
21.918,0.16100831855470768,14786.584974658268
21.928,0.16077118705683396,14788.278756418684
21.938,0.16048511561994153,14789.9636890568
21.948,0.16020009248530548,14791.63972273538
